ano_teste,codigo_unidade,nome_unidade,demanda_observada,prev_f1_cag_fem,prev_modelo,prev_persistencia,erro_abs_cag_fem
2025,2009,CP ABRIGO TERESA DE JESUS,137,128.36036663729075,133.27118760614758,159.96332004791054,8.639633362709247
2025,2010,CP CRECHE PATINHO FELIZ,141,176.69161269541593,183.4351300707877,220.63906213504904,35.69161269541593
2025,2011,CP SOCIEDADE CIVIL DE ASSISTÊNCIA A MENORES - CASA DA DINDA,80,105.70351366590609,109.755169305876,131.46410785546672,25.703513665906087
2025,2012,CP GRUPO COMUNITÁRIO CRECHE ESCOLA TIA MAURA,107,80.18039850683797,83.26414955019305,99.28757796077208,26.819601493162025
2025,2013,CP CENTRO DE EDUCAÇÃO INFANTIL CRISTO REDENTOR,57,56.21053009607304,58.38517425341233,68.94970691720282,0.7894699039269568
2025,2014,CP CRUZADA PELA INFÂNCIA DO LEME,114,86.00725566889915,89.3119833908732,106.6422133652737,27.99274433110085
2025,2015,CP CRECHE SANT ANNA,127,112.27735002899789,116.57829359327764,139.73807268553105,14.722649971002113
2025,2016,CP CASA MATERNAL MELLO MATTOS,184,153.24568126879169,159.10014804127903,191.2205205170425,30.754318731208315
2025,2018,CP FUNDAÇÃO CASA SANTA IGNEZ,84,94.02651248294124,97.63535375729472,116.75483704646346,10.026512482941243
2025,2019,CP UNIDAS - OBRAS SOCIAIS UNIDAS DE SANTA MARTA,45,47.532814914727496,49.3782833541845,57.91775381045038,2.5328149147274956
2025,2020,CP CASA ESPÍRITA CRISTÃ MARIA DE NAZARÉ,104,110.08567241271031,114.30350519361473,136.98008440884294,6.085672412710309
2025,2022,CP CRECHE CHAPEUZINHO MARROM,49,50.42226297447405,52.37734332446863,61.5950715127012,1.4222629744740516
2025,2024,CP CRECHE ESCADINHA DO SABER,11,14.794678561750775,15.396897571158664,15.628600234565974,3.794678561750775
2025,2025,CP CRECHE BEZERRA DE MENEZES - BOTAFOGO,238,280.16686575460676,290.83400517659,350.2645111393903,42.16686575460676
2025,2026,CP CRECHE MONSENHOR FRANCA,63,64.91204398461065,67.41673020480314,79.98166002395527,1.9120439846106478
2025,2028,CP OBRAS SOCIAIS PADRE ALEIXO,155,132.01793080768687,137.06744711720418,164.55996717572407,22.982069192313133
2025,2029,CP CASA DA CRIANÇA,416,373.4959034136399,387.701892728914,467.01934818585386,42.504096586360106
2025,2031,CP CENTRO COMUNITÁRIO ALEGRIA DAS CRIANÇAS,86,57.659320094770045,59.88891789201324,70.78836576832823,28.340679905229955
2025,2032,CP PATRONATO OPERÁRIO DA GÁVEA,71,54.03858153715331,56.13084025698442,66.19171864051471,16.961418462846687
2025,2034,CP CENTRO SOCIAL DA MULHER UÊGA,76,69.26980252951967,71.9397658789469,85.4976365773315,6.730197470480334
2025,2035,CP CENTRO SOCIAL E AÍ COMO É QUE FICA ?,82,74.35877581246562,77.22174307072879,91.93294255627043,7.641224187534377
2025,2036,CP CRECHE BERÇÁRIO MARIA HELENA DA ROCINHA,177,154.7104357442195,160.62044514490344,193.0591793681679,22.289564255780505
2025,2037,CP CRECHE COMUNITÁRIA CANTINHO DA NATUREZA,176,160.57032971937073,166.702542365136,200.41381477266955,15.429670280629267
2025,2038,CP CRECHE CHÁCARA DO CÉU,45,67.09040241746496,69.67770811200612,82.73964830064338,22.090402417464958
2025,2039,CP CRECHE ESCOLA MENINOS DE LUZ,268,245.65287971549014,255.01131052514188,307.05602813794326,22.347120284509856
2025,2040,CP CRECHE MARIA MARIA,123,94.75591316973532,98.3924150850714,117.67416647202616,28.244086830264678
2025,2041,CP CRECHE E PRÉ-ESCOLA COMUNITÁRIA DO 199 PINGO DE GENTE,80,31.72087697508164,32.9663561439632,37.69250644807087,48.27912302491836
2025,2042,CP CRECHE SANTA CLARA,133,109.35519988920748,113.54533229493391,136.06075498328025,23.644800110792517
2025,2043,CP CRECHE SANTA MÔNICA,124,142.2630467509528,147.70105672959394,177.43057913360192,18.26304675095281
2025,2044,CP CRECHE SÃO COSME E SÃO DAMIÃO,89,76.54122187124464,79.48695866380045,94.69093083295854,12.458778128755355
2025,2045,CP CREI - CENTRO DE RECUPERAÇÃO INFANTIL,63,40.32611590153684,41.898165382714936,48.724459554823326,22.673884098463162
2025,2046,CP ESPAÇO SANTA TEREZINHA - EST,207,208.22422459706758,216.16341956940465,260.1702274342453,1.2242245970675754
2025,204601,CM TIA AMÁLIA,58,68.68837673753876,76.67421891758237,69.86903634276553,10.68837673753876
2025,204602,CM ARACY GUIMARÃES ROSA,587,390.2453277719082,435.6501632848485,607.6767502969475,196.7546722280918
2025,2047,CP GRUPO COMUNITÁRIO MORRO DA ALEGRIA,66,66.36416390382034,68.92392541263105,81.82031887508069,0.3641639038203408
2025,2048,CP LAR CANTINHO FELIZ,212,236.84375669322665,245.8681602947833,296.0240750311908,24.843756693226652
2025,204804,EDI PROFESSORA SARITA KONDER,30,72.63323066529401,81.07812726290209,45.04714185257251,42.63323066529401
2025,204805,EDI CLAUDIO CAVALCANTI,188,154.77330942317303,172.77668986044912,170.0759437291003,33.22669057682697
2025,204806,EDI IRMA MARGARITA ALARCON,133,159.67311920825833,178.24668150969592,159.96332004791054,26.673119208258328
2025,2049,CP OBRA DO BERÇO,285,244.91873581937602,254.24932913877552,306.1366987123805,40.081264180623975
2025,2052,CP CRECHE CASA SANTA MARTA,137,130.55481113920735,135.54884581051442,162.72130832459865,6.445188860792655
2025,2053,CP CRECHE ESPERANÇA,184,177.42460762349893,184.1959194090236,221.5583915606117,6.575392376501071
2025,2054,CP UNIÃO DE MULHERES PRO-MELHORAMENTO DA ROUPA SUJA,78,74.35877581246562,77.22174307072886,91.93294255627043,3.6412241875343767
2025,2055,CP CRECHE CASA DO POBRE DE NOSSA SENHORA DE COPACABANA,136,85.27863665409059,88.5557326289228,105.722883939711,50.72136334590941
2025,2056,CP CRECHE SANTA CLARA DE ASSIS NA PROVIDÊNCIA DE DEUS,70,76.54122187124464,79.48695866380031,94.69093083295854,6.541221871244645
2025,205601,CM IRMÃS BAPTISTA,425,368.7321730385037,411.6335611202257,516.6631371662398,56.267826961496326
2025,205602,CM TIA SONIA CRISPINIANO,181,170.57985672766273,190.4226161036836,230.7516858162388,10.42014327233727
2025,2057,CP CENTRO EDUCACIONAL ESPERANÇA,37,27.443155920547635,28.52623162430274,32.17652989469465,9.556844079452365
2025,2058,CP NASCEER - NÚCLEO DE ASSIST. SOCIAL CULTURAL EDUC. ECOLÓGICO DA ROCINHA,82,51.86822202624032,53.87815308838196,63.433730363826605,30.131777973759682
2025,205801,EDI DONA MARCELA,90,116.84785840774681,130.43792465844143,98.36824853520936,26.847858407746813
2025,2060,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL - ROCINHA,138,64.1861678027724,66.66332310808603,79.06233059839256,73.8138321972276
2025,2061,CP CRECHE INSTITUTO MACINTYRE,60,64.91204398461065,67.41673020480314,79.98166002395527,4.912043984610648
2025,2062,CP CENTRO EDUCACIONAL ROUPA FELIZ,13,23.189083141244467,24.110581762655357,26.660553341318423,10.189083141244467
2025,2063,CP CRECHE ANJOS DO BEM,66,60.558737216657335,62.8983092871192,74.46568347057905,5.441262783342665
2025,206601,CM DOUTOR SOBRAL PINTO,74,74.05353673559928,82.6637114182487,33.095859320257354,0.053536735599280405
2025,206602,CM VIDIGAL,139,127.59161311799623,142.4319099205648,168.23728487797487,11.408386882003768
2025,206603,CM JACÓ INÁCIO GOMES,88,147.97715867424148,165.18968356691778,111.23886049308722,59.97715867424148
2025,206605,CM DOUTOR PEDRO BLOCH,121,156.98610088080252,175.2469797928903,167.31795545241218,35.986100880802525
2025,206606,CM ELZA MACHADO DOS SANTOS - TIA ELZA,196,174.68987614757813,195.0109109782937,240.86430949742856,21.310123852421867
2025,208601,CM CASA BRANCA - PROFESSOR PAULO FREIRE,82,81.15619458913281,90.59289111876902,97.44891910964664,0.8438054108671906
2025,208603,CM RAÍZES DO SALGUEIRO,85,61.11631869427309,68.22101673124885,79.06233059839256,23.88368130572691
2025,208604,CM TIA BELA,89,104.68435592188457,116.85897851904238,126.8674607276532,15.684355921884574
2025,208605,CM TIA MARIA,30,50.3951339774502,56.25223220433336,52.401777257074144,20.3951339774502
2025,208606,CM DOUTOR RONALDO LUIZ GAZOLLA,48,77.5257223523388,86.53994817019353,75.38501289614175,29.525722352338803
2025,208607,CM DOS SONHOS,57,67.11062888360321,74.91287187971731,61.5950715127012,10.110628883603212
2025,208608,CM DOUTOR SÉRGIO AROUCA,181,164.0989281506835,183.18751372489425,233.50967409292693,16.90107184931651
2025,208801,EDI IGOR MORAES DA SILVA,70,73.73790623782848,82.31135164972882,88.25562485401962,3.737906237828483
2025,208803,EDI BOREL,58,78.57641009543144,86.40575676823538,88.25562485401962,20.57641009543144
2025,209601,CM PIPA NO CÉU,101,108.63325709122397,121.2674057697788,112.15818991864992,7.6332570912239674
2025,209602,CM CANTINHO DO CÉU,152,120.79757365306583,134.84726082336786,172.8339320057884,31.202426346934175
2025,209603,CM GALDINO MANOEL DA SILVA,46,41.57314953211111,46.40365564721745,38.61183587363358,4.42685046788889
2025,209604,CM NOVA DIVINÉIA,56,60.32773906457388,67.34067182313174,75.38501289614175,4.327739064573883
2025,209605,CM SÃO SEBASTIÃO - ARRELIA,75,66.95286052604136,74.73674435314061,99.28757796077208,8.047139473958637
2025,209606,CM WINNIE MANDELA,55,63.797751101045954,71.21448159580993,91.93294255627043,8.797751101045954
2025,209607,CM SOLANGE MARIA MAGALHÃES,71,97.73504713232344,109.1009920548224,118.59349589758888,26.735047132323444
2025,209608,CM GERMINAL DA VILA,124,111.6346129237063,124.6180236696268,141.57673153665647,12.3653870762937
2025,209609,CM PAPA JOÃO PAULO II,146,135.96649420116586,151.78136030575152,211.445767879422,10.033505798834142
2025,209610,CM FRANCISCO DE PAULA,92,108.79121917972623,121.44374960542288,112.15818991864992,16.791219179726227
2025,209803,EDI PROFESSORA SUELY DE PINHO CAVALCANTE,34,88.89206721919201,99.22897184727674,52.401777257074144,54.892067219192015
2025,209804,EDI PROFESSORA LUCIA MARIA QUITETE DE CARVALHO AMARAL,15,36.06411612609281,40.25355151991399,11.951282532315156,21.064116126092813
2025,227601,CM CASTELINHO,44,130.43581436999548,145.6070855601564,53.32110668263685,86.43581436999548
2025,227602,CM IACYRA FRAZÃO,15,28.831629583734944,32.17944415909957,20.22524736237949,13.831629583734944
2025,227801,EDI PROFESSORA EDIR CASEIRO RIBEIRO,347,256.5934395731904,286.4454439648338,372.32841735289526,90.40656042680962
2025,3001,CP ASSOCIAÇÃO PRESBITERIANA CUIDANDO DO AMANHÃ - APCA,161,146.65543709083227,152.26000501994244,182.94655568697812,14.344562909167735
2025,3002,CP ABRIGO MARIA IMACULADA,249,228.76993772487074,237.48819517182483,285.911451350001,20.230062275129256
2025,3003,CP CASA SÃO ROQUE,158,162.76813723193737,168.98368907332454,203.17180304935764,4.768137231937374
2025,3004,CP CENTRO COMUNITÁRIO NOSSA SENHORA APARECIDA - CRECHE,85,95.4853726058628,99.1495373366461,118.59349589758888,10.485372605862807
2025,3005,CP COLÉGIO RUTH SANT ANNA / JARDIM DE INFÂNCIA CIRANDA CIRANDINHA,94,126.89756444078672,131.75291559734308,158.12466119678513,32.897564440786724
2025,3006,CP CRECHE CASA VIVA,421,378.6421906203437,393.04331626388137,473.4546541647928,42.35780937965632
2025,3007,CP CRECHE CHAMEGUINHO,85,85.27863665409059,88.5557326289228,105.722883939711,0.27863665409059024
2025,3008,CP CRECHE COMUNITÁRIA ELIANA SATURNINO BRAGA,105,80.90848460522885,84.01984773721698,100.20690738633476,24.09151539477115
2025,3009,CP CRECHE COMUNITÁRIA JOÃO FERREIRA,46,37.45163216930124,38.91460845708968,45.04714185257251,8.548367830698758
2025,3010,CP CRECHE ESCOLA COMUNITÁRIA MÃE SOCIAL,122,116.66182659897137,121.12903339346158,145.25404923890727,5.338173401028627
2025,3011,CP CRECHE DO CENTRO PASTORAL SOCIAL PADRE JUSTINO RUSSOLILLO,44,49.69958350027226,51.62724937515424,60.67574208713849,5.6995835002722615
2025,3012,CP CRECHE MÃE DO DIVINO SALVADOR,328,280.16686575460676,290.83400517658976,350.2645111393903,47.83313424539324
2025,3013,CP CRECHE DO JACAREZINHO,179,159.10522802566413,165.18188506941672,198.5751559215441,19.894771974335868
2025,3014,CP CRECHE PLANTANDO O AMANHÃ,584,522.798909089317,542.6661399037358,653.6432215750827,61.20109091068298
2025,3015,CP CRECHE MARIETTA NAVARRO GAIO,68,83.8216166963473,87.04345722640339,103.88422508858558,15.821616696347306
2025,3016,CP CRECHE SÃO PEDRO NOLASCO,80,72.17718133528058,74.95741037392285,89.17495427958231,7.822818664719421
2025,3017,CP CRECHE TERNURINHA,43,50.42226297447405,52.37734332446853,61.5950715127012,7.422262974474052
2025,3018,CP FRATERNIDADE ASSISTENCIAL CRISTÃ,42,41.04554264473595,42.6448892956832,49.643788980386034,0.9544573552640472
2025,3019,CP INSTITUTO EDUCACIONAL CRESCENDO E APRENDENDO ALGODÃO DOCE,202,197.95490015601715,205.50469636421403,247.29961547636748,4.045099843982854
2025,3020,CP LAR DA CRIANÇA JESUS BOM PASTOR,118,99.13352088735164,102.93603120985696,123.1901430254024,18.866479112648364
2025,3021,CP CRECHE COMUNITÁRIA TIA ALICE,199,195.02128848692095,202.4598459358969,243.62229777411667,3.9787115130790482
2025,3022,CP INSTITUTO AVANTE ELITE DO FUTURO,257,224.36655472603266,232.91784281603523,280.3954747966248,32.63344527396734
2025,3023,CP LAR DE MARIA DOLORES,49,38.8882065446787,40.40569553712072,46.88580070369792,10.111793455321298
2025,3024,CP CASA DE LEYLÁ,191,192.8212273780911,200.17636129016725,240.86430949742856,1.8212273780910948
2025,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,486,398.493841893986,413.6476997889594,498.2765486549858,87.50615810601403
2025,3026,CP CHALÉ SEMENTINHA,504,415.40647592302673,431.2016243731938,519.421125442928,88.59352407697327
2025,3027,CP CENTRO CULTURAL EDUCAR - UNIDADE IV,239,231.70573261925935,240.53531071182476,289.58876905225185,7.294267380740649
2025,3028,CP ESTRELINHA DO MAR,299,261.80621069738476,271.7771476408841,327.28127550032275,37.193789302615244
2025,3029,CP CRECHE BRINCANDO COM JUNINHO,179,178.1576195553794,184.9567263874777,222.47772098617443,0.842380444620602
2025,3030,CP CRECHE TIO KITO,65,80.18039850683797,83.26414955019305,99.28757796077208,15.180398506837975
2025,3031,CP ESCOLA COMUNITÁRIA JARDIM ARCO-ÍRIS - UNIDADE I,110,112.27735002899789,116.57829359327764,139.73807268553105,2.277350028997887
2025,3032,CP NÚCLEO RECREATIVO RAIOZINHO DE SOL,188,171.5611363023552,178.11011107248265,214.2037561561101,16.43886369764479
2025,3033,CP INSTITUTO EDUCACIONAL T & P CONQUISTA,270,228.03601450516038,236.72644274807556,284.9921219244383,41.96398549483962
2025,3034,CP CRECHE RISCO E RABISCO,129,111.54674804393993,115.8199864247535,138.81874325996836,17.453251956060072
2025,3035,CP CENTRO EDUCACIONAL SÃO VICENTE DE PAULO,76,94.02651248294124,97.63535375729472,116.75483704646346,18.026512482941243
2025,3036,CP CENTRO CULTURAL EVOLUIR,178,153.97804724714567,159.86028491313954,192.1398499426052,24.021952752854332
2025,3037,CP CRECHE FRUTOS DO AMANHÃ I,447,459.53388107558163,477.0022438733425,574.5808909766902,12.533881075581633
2025,3038,CP CRECHE FRUTOS DO AMANHÃ II,210,210.42511813741856,218.44776785078963,262.92821571093344,0.42511813741856486
2025,3039,CP CRECHE COMUNITÁRIA CÉU AZUL,101,67.81675662160528,70.43161074233021,83.65897772620609,33.18324337839472
2025,3040,CP ASSOCIAÇÃO CRESCENCIO UNIDADE II,100,126.89756444078672,131.75291559734308,158.12466119678513,26.897564440786724
2025,3041,CP CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D'AGUA,124,96.21488991097291,99.9067195994734,119.51282532315156,27.785110089027086
2025,312502,CIEP PROCÓPIO FERREIRA,143,136.12451898845237,151.95777414389318,136.98008440884294,6.875481011547635
2025,312601,CM CANTINHO FELIZ,228,236.19382935368657,263.6719678086775,272.1215099665605,8.193829353686567
2025,312602,CM ENGENHO DA RAINHA,244,190.34060949016813,212.48289166617417,261.089556859808,53.659390509831866
2025,312603,CM RENASCER,248,207.73201319347294,231.8981014862323,281.3148042221875,40.26798680652706
2025,312801,EDI HENRIQUE FORÉIS,186,177.85151078757326,198.5404592747761,262.00888628537075,8.148489212426739
2025,312802,EDI LUCIA MARIA BATISTA DE ALBUQUERQUE,76,107.68549413899112,120.20935345065044,99.28757796077208,31.685494138991118
2025,312803,EDI PROFESSORA LUIZA HELENA MAIA MEDEIROS,70,87.15529050505194,97.2900898583293,124.1094724509651,17.155290505051937
2025,312804,EDI PROFESSORA TÂNIA MARTINS NOVO LENZ,129,146.08063760691488,163.0724678439825,156.28600234565974,17.080637606914877
2025,312805,EDI TANIA CRISTINA MOREIRA,273,240.4633912120529,268.4383708909417,360.37713482058007,32.5366087879471
2025,312806,EDI PROFESSORA ELIANE MONTE CHIARI DANTAS,189,201.72388972636452,225.19082357106367,271.20218054099774,12.723889726364519
2025,312809,EDI PROFESSORA VALÉRIA PEREIRA DE SOUZA PINTO,161,191.1310912442287,213.36536034601204,233.50967409292693,30.131091244228713
2025,312810,EDI MARIA MAZZETTI,55,70.58182310993331,78.78800167495706,84.5783071517688,15.58182310993331
2025,312812,EDI HERMENEGILDO DE BARROS,152,129.17171204879523,144.19588201133993,155.36667292009702,22.82828795120477
2025,312813,EDI JORNALISTA JORGE BASTOS MORENO,217,254.92180560135088,280.3424732970591,276.718157094374,37.92180560135088
2025,313601,CM VILA DOS MINEIROS,102,121.74554005292387,135.9055402909092,131.46410785546672,19.74554005292387
2025,313602,CM ACONCHEGO,76,101.8413349867826,113.68512069780571,76.30434232170445,25.8413349867826
2025,313603,CM SYLVIA ORTHOF,147,144.02611400467447,160.77886312691038,205.01046190048305,2.9738859953255314
2025,313604,CM NOSSO CANTINHO,111,130.27780046869174,145.43068387597285,162.72130832459865,19.277800468691737
2025,313606,CM CANTINHO DO QUETO,73,104.52640607958259,116.68264835634172,111.23886049308722,31.526406079582586
2025,313607,CM ODETINHA VIDAL DE OLIVEIRA,133,185.5977978859644,207.1881676972066,240.86430949742856,52.59779788596441
2025,313608,CM RACHEL LEITE DIAS,322,311.15672011128197,347.35815562553194,395.3116529919628,10.84327988871803
2025,313609,CM RECANTO DA CACHOEIRA,128,125.5375338714668,140.1388013160628,144.33471981334458,2.462466128533194
2025,313610,CM EMMANUEL,134,159.9892430511631,178.59959210416173,185.70454396366625,25.9892430511631
2025,313611,CM JOSÉ RAMOS JANUÁRIO - ZÉ PRETINHO,133,192.0796741979341,214.4243281752708,198.5751559215441,59.07967419793411
2025,313612,CM MARCILIA CATARINA DA COSTA ORGÉLIO - TIA MANA,218,237.45887751061036,265.0842273408044,285.911451350001,19.458877510610364
2025,313801,EDI PROF. JOSÉ LIBONATI FILHO,101,103.73666425048407,115.80100578535976,116.75483704646346,2.7366642504840684
2025,313802,EDI ANÍSIO TEIXEIRA,316,314.95270336054404,351.5958706530495,342.9098757348887,1.0472966394559649
2025,313804,EDI GEORGE BERNANOS,84,107.52753525586206,120.0330131938153,124.1094724509651,23.527535255862063
2025,313805,EDI MAURÍCIO CARDOSO,160,164.5731313862943,183.71689912251995,213.2844267305474,4.573131386294307
2025,313806,EDI EDUCANDÁRIO DE SANTA CRUZ,28,79.10413322612229,88.302035514944,31.25720046913195,51.104133226122286
2025,313809,EDI ESCULTORA LYGIA CLARK,123,103.10487973602714,115.09570172001146,114.91617819533803,19.895120263972856
2025,328601,CM GERALDA DE JESUS ALEIXO,105,111.16070409846331,124.08896697473304,116.75483704646346,6.160704098463313
2025,328602,CM TIA ANDREZA,214,226.70616938967905,253.0802459580399,278.5568159454994,12.706169389679047
2025,328604,CM DA COMUNIDADE DO JACAREZINHO,201,205.0441456284,228.8974516383038,277.6374865199367,4.044145628400003
2025,328801,EDI PADRE NELSON CARLOS DEL MÔNACO,288,263.8680598287267,294.56659871022185,311.6526752657567,24.1319401712733
2025,329801,EDI DONA LINDU,323,269.5613553451865,300.9224128039495,373.247746778458,53.438644654813515
2025,330601,CM JOSÉ DE VIEIRA DA SILVA,220,183.85880174864437,205.2468077433088,255.5735803064318,36.14119825135563
2025,330602,CM NOVA BRASÍLIA,258,249.95154567064097,279.0306448099844,313.4913341168822,8.048454329359032
2025,4001,CP CENTRO EDUCACIONAL APRENDIZ DA MARÉ,178,182.55604058853467,189.5219307808607,227.99369753955068,4.556040588534671
2025,4002,CP INSTITUTO EDUCACIONAL LUIZ ANTONIO - IELA,114,128.36036663729075,133.27118760614758,159.96332004791054,14.360366637290753
2025,4003,CP ASSOCIAÇÃO CIVIL CENTRO EDUCACIONAL COMUNITÁRIO ESTAÇÃO DO SABER,100,116.66182659897137,121.12903339346158,145.25404923890727,16.661826598971373
2025,4004,CP CRECHE DO CENTRO COMUNITÁRIO DA VILA PROLETÁRIA DA PENHA,108,87.46470577664927,90.8247048240866,108.4808722163991,20.535294223350732
2025,4005,CP CASA DE JOEL,193,162.0355143121039,168.22328565844737,202.2524736237949,30.964485687896087
2025,4006,CP COMUNIDADE INSTITUCIONAL ADULÃO TEMPO FELIZ,92,83.09321824288921,86.28743516594643,102.96489566302289,8.906781757110792
2025,4007,CP CRECHE CASULO BOM JESUS DA PENHA,80,104.24316634174916,108.23944341628273,129.6254490043413,24.24316634174916
2025,4008,CP CRECHE COMUNITÁRIA CASULO DO PARQUE PROLETÁRIO DA PENHA,65,42.4852880857458,44.13926110665887,51.48244783151144,22.5147119142542
2025,4009,CP CRECHE COMUNITÁRIA DE MANGUINHOS,59,56.93484540128639,59.13696347468961,69.86903634276553,2.0651545987136117
2025,4010,CP CRECHE COMUNITÁRIA SAGRADO CORAÇÃO DE MARIA,114,86.00725566889906,89.3119833908732,106.6422133652737,27.992744331100937
2025,4011,CP CRECHE E PRÉ-ESCOLA NOVA JERUSALÉM,71,80.18039850683797,83.26414955019305,99.28757796077208,9.180398506837975
2025,4012,CP CRECHE ESCOLA MIMI I,200,210.42511813741876,218.44776785078963,262.92821571093344,10.425118137418764
2025,4013,CP RECANTO DA CRIANÇA FELIZ,87,81.63665085315633,84.7756290282936,101.12623681189748,5.3633491468436745
2025,4014,CP CRECHE SAGRADO CORAÇÃO DE MARIA E SANTO ANTÔNIO,109,72.17718133528071,74.95741037392285,89.17495427958231,36.82281866471929
2025,4015,CP ESPAÇO DE EDUCAÇÃO INFANTIL VILA DO JOÃO,325,175.95863491130442,182.6743585181564,219.71973270948632,149.04136508869558
2025,4016,CP CRECHE LAR IRMÃO FRANCISCO,182,123.24114353216223,127.95784192384828,153.52801406897163,58.758856467837774
2025,4017,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL I,144,146.65543709083227,152.26000501994244,182.94655568697812,2.6554370908322653
2025,4018,CP SOCIEDADE DE ENSINO TEREZA CRISTINA,149,140.0672036419685,145.42194778156784,174.6725908569138,8.93279635803151
2025,4020,CP CENTRO CULTURAL EDUCAR,77,91.83867202833952,95.36454475954056,113.99684876977534,14.838672028339516
2025,4021,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL II,184,163.50078032507056,169.74411341567605,204.0911324749204,20.499219674929435
2025,4022,CP CRECHE VALE DO SOL NO GROTÃO,306,240.51406260054662,249.67763812073,300.6207221590043,65.48593739945338
2025,4023,CP CENTRO CULTURAL EDUCAR - UNIDADE III,106,156.90773425584456,162.90106383013628,195.81716764485603,50.90773425584456
2025,4024,CP CRECHE VALE DO SOL,358,338.9474497391861,351.84343349720723,423.8108651844067,19.052550260813916
2025,4025,CP CRECHE E PRÉ-ESCOLA NOVA JERUSALÉM NO CORDOVIL,189,192.08790236348656,199.41522950481956,239.94498007186584,3.087902363486563
2025,4026,CP CRECHE ESCOLA PATINHO ESTUDIOSO,40,42.4852880857458,44.13926110665887,51.48244783151144,2.4852880857458004
2025,4027,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL IV,392,340.41739920554284,353.36912044151774,425.64952403553207,51.582600794457164
2025,4028,CP CRECHE TIA NANE I,92,94.02651248294133,97.63535375729462,116.75483704646346,2.026512482941328
2025,4029,CP SOLZINHO,290,263.27489112455066,273.30151780130933,329.11993435144814,26.725108875449337
2025,4030,CP CRECHE VALE DO SOL II,327,256.6660788717587,266.4421111321228,320.8459695213838,70.33392112824129
2025,4032,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL V,377,359.5283812701175,373.20475145237424,449.5520891001624,17.471618729882493
2025,4034,CP CASA DE JOEL II,341,324.9838904699947,337.35040436245146,406.34360609871527,16.01610953000528
2025,4035,CP INSTITUTO DE EDUCAÇÃO EUCLIDES DOS SANTOS,178,197.95490015601715,205.50469636421383,247.29961547636748,19.954900156017146
2025,4036,CP CRECHE GIZ COLORIDO,93,121.7788172510495,126.44006354741492,151.6893552178462,28.778817251049503
2025,4037,CP CRECHE ESCOLA MIMI II,92,80.18039850683797,83.26414955019305,99.28757796077208,11.819601493162025
2025,4038,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VIII,227,238.31185071631046,247.39192202109385,297.8627338823162,11.31185071631046
2025,4039,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL IX,89,76.54122187124464,79.48695866380045,94.69093083295854,12.458778128755355
2025,4040,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL X,503,228.76993772487074,237.48819517182483,285.911451350001,274.2300622751293
2025,4041,CP CRECHE ESCOLA OTACÍLIO BATISTA,105,78.7244725377484,81.75300847734839,97.44891910964664,26.275527462251603
2025,4042,CP CENTRO CULTURAL PEDACINHO DO CÉU,167,167.16429221592375,173.54654263601302,208.68777960273388,0.16429221592375143
2025,4043,CP ASSOCIAÇÃO COMUNITÁRIA EDUCACIONAL FLORESCER,104,98.403780526856,102.17861763066882,122.27081359983968,5.596219473144004
2025,4044,CP CRECHE HOUSE BABY - BONSUCESSO,186,176.69161269541593,183.4351300707877,220.63906213504904,9.308387304584073
2025,4045,CP CRECHE CRIANÇA FELIZ EM LUCAS,112,114.46940614945414,118.85347455872164,142.49606096221916,2.4694061494541444
2025,4046,CP CRECHE TIA NANE III,84,91.10951555519763,94.6077366801272,113.07751934421265,7.109515555197632
2025,4047,CP CRECHE VALE DO SOL III,305,261.0718822397647,271.0149747584784,326.36194607476,43.928117760235295
2025,4048,CP INSTITUTO DE EDUCAÇÃO EUCLIDES DOS SANTOS II,117,160.57032971937073,166.70254236513586,200.41381477266955,43.57032971937073
2025,4049,CP INSTITUTO JOSEFA LAURENTINO,91,167.89705267640426,174.3070887344091,209.60710902829655,76.89705267640426
2025,4050,CP CENTRO EDUCACIONAL CARIOQUINHA,112,118.12363599154747,122.64627565398187,147.0927080900327,6.123635991547474
2025,410601,CM MANGUINHOS,62,81.47190868914704,90.94534423388866,56.07909495932496,19.471908689147043
2025,410602,CM DR. JUVENIL DE SOUZA LOPES,27,88.89206721919201,99.22897184727682,14.70927080900327,61.892067219192015
2025,410603,CM CHICO BENTO,143,245.36556417910114,273.91100090233107,349.3451817138276,102.36556417910114
2025,410801,EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO,452,289.96309140040194,323.6982622943542,425.64952403553207,162.03690859959806
2025,410802,EDI DOUTOR ANTÔNIO FERNANDES FIGUEIRA,187,117.32181160231112,130.967030891503,141.57673153665647,69.67818839768888
2025,410803,EDI JOAQUIM VENÂNCIO,68,60.32773906457388,67.34067182313174,65.272389214952,7.672260935426117
