ano_teste,avaliacao,papel,modelo,n_unidades,observado_total,previsto_total,wape,mae,rmse,vies_relativo,spearman
2025,Ponta a ponta com total previsto pela Frente 1,modelo_base,PPML-FE unidade,834,154099.0,158810.17948116802,0.1986199074387915,36.69919558322583,55.44509934226734,0.0305724208539186,0.9223403713013374
2025,Ponta a ponta com total previsto pela Frente 1,benchmark,Persistencia taxa t-1,834,154099.0,176639.03649819246,0.2015464872978028,37.23994262122796,53.61784759084454,0.1462698427516884,0.954901163700528
2025,Ponta a ponta com total previsto pela Frente 1,challenger_caged_feminino,PPML-FE + Caged feminino pre-corte,834,154099.0,146358.0066818903,0.1878641373727124,34.71184137289882,55.03351642502498,-0.0502338971577342,0.9289757705261475
2025,Ponta a ponta com total previsto pela Frente 1,robustez_caged_feminino,PPML-FE Caged feminino sem tendencia,834,154099.0,220873.58848800685,0.4790714159775536,88.51849655962233,123.77438057665417,0.4333226593813513,0.8791643090747456
2025,Ponta a ponta com total previsto pela Frente 1,robustez_caged_feminino,PPML-FE + Caged feminino corte agosto,834,154099.0,144321.77464404138,0.1897062837572041,35.05221657158442,55.80961302980495,-0.0634476885376195,0.9293016050824972
2025,Ponta a ponta com total previsto pela Frente 1,robustez_caged_feminino,PPML-FE + Caged feminino sem 2021,834,154099.0,181276.3731833553,0.2339015346447212,43.218216531435125,59.584324745659686,0.1763630729813648,0.9429346193242256
