ano,unidade,nome_unidade_norm,demanda_efetiva_prevista,demanda_cenario_persistencia,demanda_p025_condicional,demanda_p975_condicional,status_em_2025,tipo_oferta,tipo_unidade,cre,microarea,bairro,latitude,longitude,matriculas_2025_proxy_capacidade,rede,capacity_concept,capacity_coverage,planning_gap,planning_gap_p025,planning_gap_p975,planning_gap_persistencia,gap_positivo
2026,0716608,CM IRMA DULCE,103.73000639599964,92.0109383396155,59.07572772241213,159.87754486930854,continuante,Pública,Creche,7.0,7.3,Praça Seca,-22.900935,-43.362466,73.0,publica,matriculas_2025_proxy,True,30.730006395999638,-13.924272277587868,86.87754486930854,19.010938339615507,True
2026,09032,CP SOLDADINHOS DE DEUS,103.69667180981293,87.56139502040685,61.46205323823759,156.56047656577007,continuante,Parceira,Creche Parceira,9.0,9.14,CAMPO GRANDE,-22.91303271,-43.58235799,88.0,parceira,matriculas_2025_proxy,True,15.696671809812926,-26.537946761762413,68.56047656577007,-0.43860497959315126,True
2026,04048,CP INSTITUTO DE EDUCACAO EUCLIDES DOS SANTOS II,103.35176822416967,112.58111956761834,59.78595478714456,157.93393461097452,continuante,Parceira,Creche Parceira,4.0,4.11,RAMOS,-22.85122669,-43.25565045,127.0,parceira,matriculas_2025_proxy,True,-23.648231775830325,-67.21404521285544,30.933934610974518,-14.418880432381656,False
2026,07034,CP INSTITUTO EDUCACIONAL DIVA ALVES,103.34382887932706,82.62765206505809,60.41181398690839,157.02134511286008,continuante,Parceira,Creche Parceira,7.0,7.11,JACAREPAGUÁ,-22.93863,-43.39598,72.0,parceira,matriculas_2025_proxy,True,31.343828879327063,-11.588186013091608,85.02134511286008,10.627652065058086,True
2026,0918833,EDI PROFESSOR WILSON CHOERI,103.34084213825987,90.15075543419304,61.11744529877474,156.1008103980231,continuante,Pública,EDI,9.0,9.13,Cosmos,-22.906845,-43.618746,118.0,publica,matriculas_2025_proxy,True,-14.659157861740127,-56.88255470122526,38.1008103980231,-27.849244565806956,False
2026,0625607,CM LUIZA DE BARROS DE SA FREIRE,103.2925524131811,84.16966804054682,60.23937918721298,157.22672916012127,continuante,Pública,Creche,6.0,6.6,Costa Barros,-22.81981,-43.361921,69.0,publica,matriculas_2025_proxy,True,34.2925524131811,-8.760620812787018,88.22672916012127,15.169668040546824,True
2026,0123603,CM FALLET,103.2210373039696,92.95381558713927,58.55765690246953,159.2121488381395,continuante,Pública,Creche,1.0,1.11,Santa Teresa,-22.927235,-43.195756,54.0,publica,matriculas_2025_proxy,True,49.221037303969595,4.557656902469532,105.21214883813951,38.953815587139275,True
2026,0625814,EDI PROFESSORA ROSEANE VASCONCELOS,102.94847243771363,85.17541521743846,57.78188152335625,159.27101778846855,continuante,Pública,EDI,6.0,6.1,Barros Filho,-22.83288,-43.367418,71.0,publica,matriculas_2025_proxy,True,31.948472437713633,-13.218118476643753,88.27101778846855,14.175415217438456,True
2026,09022,CP ESPACO CRIATIVO CASTELINHO RINALDI,102.66743997124442,87.14591220019577,60.82221998331842,155.03410810616964,continuante,Parceira,Creche Parceira,9.0,9.14,INHOAÍBA,-22.91745,-43.60024,104.0,parceira,matriculas_2025_proxy,True,-1.33256002875558,-43.17778001668158,51.03410810616964,-16.854087799804233,False
2026,0206602,CM VIDIGAL,102.54900987776765,101.04114483990844,56.78367570453066,159.94412993465295,continuante,Pública,Creche,2.0,2.5,Vidigal,-22.993826,-43.235266,74.0,publica,matriculas_2025_proxy,True,28.549009877767645,-17.21632429546934,85.94412993465295,27.04114483990844,True
2026,1019830,EDI GAL COSTA,102.26667097641864,109.78806319442228,61.10708379590771,153.73814988768703,continuante,Pública,EDI,10.0,10.1,SANTA CRUZ,-22.92303,-43.67329553,49.0,publica,matriculas_2025_proxy,True,53.26667097641864,12.107083795907712,104.73814988768703,60.78806319442228,True
2026,11004,CP CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOE - CAECAN,101.83813708364896,95.56227301647203,52.55135626465058,163.33646564986086,continuante,Parceira,Creche Parceira,11.0,11.3,ILHA DO GOVERNADOR / GUARABU,-22.80427,-43.19551,148.0,parceira,matriculas_2025_proxy,True,-46.16186291635104,-95.44864373534942,15.336465649860855,-52.437726983527966,False
2026,0411601,CM CARLOS DRUMMOND DE ANDRADE,101.69979916606728,101.11131885957484,58.66706008775424,155.36172108308946,continuante,Pública,Creche,4.0,4.16,Penha,-22.843844,-43.287744,63.0,publica,matriculas_2025_proxy,True,38.69979916606728,-4.332939912245763,92.36172108308946,38.11131885957484,True
2026,0918613,CM PROFESSORA FLORA SANTINA FERRARI BRAZ,101.6809701239053,87.55814698500437,59.50576111273819,154.33388362241817,continuante,Pública,Creche,9.0,9.7,Santíssimo,-22.877835,-43.5237,73.0,publica,matriculas_2025_proxy,True,28.680970123905297,-13.494238887261808,81.33388362241817,14.55814698500437,True
2026,04045,CP CRECHE CRIANCA FELIZ EM LUCAS,101.4347865748951,94.56540555369833,57.11844873196768,157.0265344894686,continuante,Parceira,Creche Parceira,4.0,4.23,PARADA DE LUCAS,-22.81241883,-43.29846109,155.0,parceira,matriculas_2025_proxy,True,-53.5652134251049,-97.88155126803233,2.026534489468588,-60.43459444630167,False
2026,10036,CP CAAD DONA ZULMIRA TELLES,101.27065684628984,107.70816196655794,60.424194666377154,152.3555726153528,continuante,Parceira,Creche Parceira,10.0,10.1,SANTA CRUZ,-22.92066,-43.69698,131.0,parceira,matriculas_2025_proxy,True,-29.72934315371016,-70.57580533362284,21.3555726153528,-23.291838033442062,False
2026,03021,CP CRECHE COMUNITARIA TIA ALICE,100.9513857403647,84.00715381282096,55.35618687117811,158.11492987938638,continuante,Parceira,Creche Parceira,3.0,3.12,JACARÉ,-22.88931194,-43.25333441,177.0,parceira,matriculas_2025_proxy,True,-76.0486142596353,-121.64381312882189,-18.88507012061362,-92.99284618717904,False
2026,0716609,CM RIO NOVO - RIO DAS FLORES,99.98074146587363,68.57025131890474,58.40476172012049,152.01609849808068,continuante,Pública,Creche,7.0,7.19,Freguesia,-22.972272,-43.334928,99.0,publica,matriculas_2025_proxy,True,0.9807414658736349,-40.59523827987951,53.01609849808068,-30.429748681095262,True
2026,10011,CP CRECHE PINGUINHO DE GENTE,99.64478838857744,108.7114868546023,59.56965843096767,149.75631540205836,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.92193,-43.68943,109.0,parceira,matriculas_2025_proxy,True,-9.355211611422561,-49.43034156903233,40.75631540205836,-0.288513145397701,False
2026,08013,CP CENTRO EDUCACIONAL LUIZA,99.52495583969488,92.51173832546718,58.58843620531986,150.78488673956127,continuante,Parceira,Creche Parceira,8.0,8.5,REALENGO,-22.8799,-43.43653,102.0,parceira,matriculas_2025_proxy,True,-2.475044160305117,-43.41156379468014,48.78488673956127,-9.488261674532822,False
2026,1120606,CM TAUA,99.15809097391312,90.46807222140896,54.406191440545705,155.13011122144542,continuante,Pública,Creche,11.0,11.5,Ilha do Governador,-22.796875,-43.1796,100.0,publica,matriculas_2025_proxy,True,-0.8419090260868813,-45.593808559454295,55.13011122144542,-9.53192777859104,False
2026,0918816,EDI PROFESSOR JOAO FERNANDES FILHO,99.08196116693443,83.68360991550139,59.21360482100727,148.97682969768675,continuante,Pública,EDI,9.0,9.7,Campo Grande,-22.894133,-43.557582,11.0,publica,matriculas_2025_proxy,True,88.08196116693443,48.21360482100727,137.97682969768675,72.68360991550139,True
2026,0208608,CM DOUTOR SERGIO AROUCA,98.91854602359672,87.51723454507369,56.08060517410844,152.62081641863242,continuante,Pública,Creche,2.0,2.12,Rio Comprido,-22.922555,-43.215483,85.0,publica,matriculas_2025_proxy,True,13.918546023596718,-28.91939482589156,67.62081641863242,2.5172345450736913,True
2026,0515608,CM MARIA JOSE DE PAULA DE JESUS,98.86606269584394,82.71915164741513,54.627868779519,154.698046628608,continuante,Pública,Creche,5.0,5.8,Vaz Lobo,-22.857199,-43.334689,43.0,publica,matriculas_2025_proxy,True,55.86606269584394,11.627868779518998,111.69804662860801,39.71915164741513,True
2026,0101605,CM CLEMENTE FERREIRA,98.78848518880436,81.97257284932726,56.80240407072889,151.4463212373914,continuante,Pública,Creche,1.0,1.1,Caju,-22.876014,-43.222735,73.0,publica,matriculas_2025_proxy,True,25.78848518880436,-16.19759592927111,78.4463212373914,8.972572849327264,True
2026,0312502,CIEP PROCOPIO FERREIRA,98.7490669776684,96.92686055945606,55.192033351560006,153.47056748509803,continuante,Pública,CIEP,3.0,3.14,Del Castilho,-22.879513,-43.274866,79.0,publica,matriculas_2025_proxy,True,19.749066977668406,-23.807966648439994,74.47056748509803,17.92686055945606,True
2026,04012,CP CRECHE ESCOLA MIMI I,98.48204540289755,88.8009599161448,57.31946012517628,150.02174596130502,continuante,Parceira,Creche Parceira,4.0,4.4,BONSUCESSO,-22.85158405,-43.24220338,125.0,parceira,matriculas_2025_proxy,True,-26.517954597102445,-67.68053987482372,25.021745961305015,-36.199040083855195,False
2026,0101603,CM SENNINHA,98.4813935473671,81.35469942701909,56.16912391066069,151.53399884783076,continuante,Pública,Creche,1.0,1.1,Caju,-22.882989,-43.228696,71.0,publica,matriculas_2025_proxy,True,27.481393547367105,-14.830876089339313,80.53399884783076,10.354699427019085,True
2026,0102601,CM SEMPRE VIDA SANTO ANTONIO DE PADUA,98.16329381979838,82.77890271412718,55.460736779628746,151.79868595135474,continuante,Pública,Creche,1.0,1.9,Estácio,-22.918978,-43.202959,97.0,publica,matriculas_2025_proxy,True,1.1632938197983833,-41.539263220371254,54.79868595135474,-14.221097285872816,True
2026,0430811,EDI MEDALHISTA OLIMPICO WILLIAM PEIXOTO ARJONA,97.87792683058206,83.16622962583541,57.39748739508682,148.53522157531117,continuante,Pública,EDI,4.0,4.5,Maré,-22.869949,-43.234122,75.0,publica,matriculas_2025_proxy,True,22.877926830582055,-17.60251260491318,73.53522157531117,8.166229625835413,True
2026,04010,CP CRECHE COMUNITARIA SAGRADO CORACAO DE MARIA,97.83352589009834,95.53205561829768,57.04871316550415,148.86418536286675,continuante,Parceira,Creche Parceira,4.0,4.4,BONSUCESSO,-22.85783,-43.24325,123.0,parceira,matriculas_2025_proxy,True,-25.166474109901657,-65.95128683449585,25.86418536286675,-27.467944381702324,False
2026,10006,CP CRECHE ESCOLA COMUNITARIA ISMENIA RIBEIRO,97.6005089679754,103.04878296718728,58.169904845771526,146.91633167336312,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.93625,-43.69207,111.0,parceira,matriculas_2025_proxy,True,-13.3994910320246,-52.830095154228474,35.91633167336312,-7.951217032812721,False
2026,0410801,EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO,97.5470109575815,82.07848082870699,55.75290023987769,149.8181493937982,continuante,Pública,EDI,4.0,4.2,Manguinhos,-22.884679,-43.248251,84.0,publica,matriculas_2025_proxy,True,13.547010957581506,-28.24709976012231,65.8181493937982,-1.9215191712930135,True
2026,04047,CP CRECHE VALE DO SOL III,97.28457269304288,97.2568728120499,55.60625756258429,149.36785381606865,continuante,Parceira,Creche Parceira,4.0,4.15,OLARIA,-22.84292307,-43.26179249,276.0,parceira,matriculas_2025_proxy,True,-178.7154273069571,-220.3937424374157,-126.63214618393135,-178.7431271879501,False
2026,0625818,EDI MARIA EUGENIA CANELHAS,96.81600708917728,78.22739972029397,56.590650125941934,147.15498386504188,continuante,Pública,EDI,6.0,6.8,Pavuna,-22.816734,-43.372226,50.0,publica,matriculas_2025_proxy,True,46.816007089177276,6.590650125941934,97.15498386504188,28.227399720293974,True
2026,04005,CP CASA DE JOEL,96.31686538691709,95.15168688150716,54.68078022537836,148.56673369178654,continuante,Parceira,Creche Parceira,4.0,4.21,CORDOVIL,-22.8298666,-43.30749742,240.0,parceira,matriculas_2025_proxy,True,-143.68313461308293,-185.31921977462164,-91.43326630821346,-144.84831311849285,False
2026,0103807,EDI MARIA LUIZA NOBRE - TIA LUIZINHA,96.00771133531744,87.30216116111855,53.23136814788185,149.4931187702803,continuante,Pública,EDI,1.0,1.8,Catumbi,-22.921988,-43.196215,111.0,publica,matriculas_2025_proxy,True,-14.992288664682562,-57.76863185211815,38.49311877028029,-23.697838838881452,False
2026,0817616,CM PROFESSORA MARIA ASSUMPCAO,95.95843168347638,76.10550831890282,57.10163953662955,144.62273330780368,continuante,Pública,Creche,8.0,8.19,Bangu,-22.864759,-43.468277,15.0,publica,matriculas_2025_proxy,True,80.95843168347638,42.10163953662955,129.62273330780368,61.10550831890282,True
2026,0622601,CM JOSE GOULART,95.77762646498635,83.45499831516442,55.77325781608016,145.96215725949665,continuante,Pública,Creche,6.0,6.13,Anchieta,-22.827194,-43.394719,48.0,publica,matriculas_2025_proxy,True,47.777626464986355,7.773257816080161,97.96215725949665,35.45499831516442,True
2026,02028,CP OBRAS SOCIAIS PADRE ALEIXO,94.8088789695021,71.33846602255466,49.68498394260975,151.24464579153874,continuante,Parceira,Creche Parceira,2.0,2.1,FLAMENGO,-22.93738397,-43.17922769,85.0,parceira,matriculas_2025_proxy,True,9.808878969502103,-35.31501605739025,66.24464579153874,-13.661533977445345,True
2026,0515604,CM GERCINDA ROSA FONSECA,94.3510633269079,74.54940738044185,53.40212301927356,145.87647687411416,continuante,Pública,Creche,5.0,5.16,Cascadura,-22.88969,-43.332498,96.0,publica,matriculas_2025_proxy,True,-1.648936673092095,-42.59787698072644,49.87647687411416,-21.45059261955815,False
2026,07003,CP CRECHE ESCOLA MAE ASTERIA,94.24195675959578,74.83314413518191,54.26882443042344,144.31323777012736,continuante,Parceira,Creche Parceira,7.0,7.8,TAQUARA / JACAREPAGUÁ,-22.91192,-43.4059,315.0,parceira,matriculas_2025_proxy,True,-220.75804324040422,-260.7311755695766,-170.68676222987264,-240.1668558648181,False
2026,0107607,CM NACAO MANGUEIRENSE,93.74223620057556,78.12815294268592,52.9591875614314,144.84549072151776,continuante,Pública,Creche,1.0,1.3,Mangueira,-22.905354,-43.239478,100.0,publica,matriculas_2025_proxy,True,-6.257763799424438,-47.0408124385686,44.84549072151776,-21.871847057314085,False
2026,09034,CP CRECHE COMUNITARIA ARTE DA CRIANCA,93.16351632276866,72.45648795722019,55.49610448129651,140.28954715591516,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.90765,-43.54105,89.0,parceira,matriculas_2025_proxy,True,4.163516322768658,-33.50389551870349,51.28954715591516,-16.54351204277981,True
2026,08004,CP CRECHE COMUNITARIA NINO,92.4371963738421,53.47738023247807,50.90232891837609,145.4776544712194,continuante,Parceira,Creche Parceira,8.0,8.8,VILA KENNEDY,-22.85888,-43.48897,97.0,parceira,matriculas_2025_proxy,True,-4.562803626157901,-46.09767108162391,48.47765447121941,-43.52261976752193,False
2026,02037,CP CRECHE COMUNITARIA CANTINHO DA NATUREZA,92.41983401382926,87.66691973968499,52.36050599111167,142.66669657859515,continuante,Parceira,Creche Parceira,2.0,2.3,COPACABANA,-22.96304873,-43.19386787,142.0,parceira,matriculas_2025_proxy,True,-49.58016598617074,-89.63949400888833,0.6666965785951504,-54.333080260315015,False
2026,10039,CP FUNDACAO KLINGNER PARA O DESENVOLVIMENTO SOCIAL,92.16461350046728,97.39892940923863,54.8811384476733,138.79351343163344,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.94542,-43.68158,349.0,parceira,matriculas_2025_proxy,True,-256.8353864995327,-294.1188615523267,-210.20648656836656,-251.60107059076137,False
2026,0227801,EDI PROFESSORA EDIR CASEIRO RIBEIRO,91.76953084404336,120.62325515968774,52.545592154107226,140.75493505513074,continuante,Pública,EDI,2.0,2.8,Rocinha,-22.988,-43.24644,95.0,publica,matriculas_2025_proxy,True,-3.2304691559566407,-42.454407845892774,45.754935055130744,25.623255159687744,False
2026,04044,CP CRECHE HOUSE BABY - BONSUCESSO,91.67547552371178,98.66567995860476,52.68520770414483,140.5443955724198,continuante,Parceira,Creche Parceira,4.0,4.12,BONSUCESSO,-22.85933168,-43.25650048,217.0,parceira,matriculas_2025_proxy,True,-125.32452447628822,-164.31479229585517,-76.4556044275802,-118.33432004139524,False
2026,05005,CP CRECHE APOSTOLO SAO PEDRO,91.42726434936634,85.46113493106867,49.98567801332232,143.12109187743746,continuante,Parceira,Creche Parceira,5.0,5.12,CAVALCANTI,-22.87248531,-43.31333538,97.0,parceira,matriculas_2025_proxy,True,-5.5727356506336605,-47.01432198667768,46.121091877437465,-11.53886506893133,False
2026,05008,CP ASSOCIACAO HOUSE BABY - VILA KOSMOS,90.75319196353468,76.03785541362402,50.44078068741504,141.47117006704343,continuante,Parceira,Creche Parceira,5.0,5.1,VILA COSMOS,-22.85633262,-43.30689816,148.0,parceira,matriculas_2025_proxy,True,-57.246808036465325,-97.55921931258496,-6.528829932956569,-71.96214458637598,False
2026,0817810,EDI VILA DO VINTEM,90.09049464101624,87.76262386631538,51.7320706948548,138.13578345289758,continuante,Pública,EDI,8.0,8.16,Padre Miguel,-22.87125,-43.449299,65.0,publica,matriculas_2025_proxy,True,25.090494641016235,-13.267929305145202,73.13578345289758,22.76262386631538,True
2026,04035,CP INSTITUTO DE EDUCACAO EUCLIDES DOS SANTOS,90.06245767879062,81.68244500108656,52.19281076737783,137.4910363937112,continuante,Parceira,Creche Parceira,4.0,4.5,BONSUCESSO,-22.8483656,-43.24487657,141.0,parceira,matriculas_2025_proxy,True,-50.93754232120938,-88.80718923262216,-3.508963606288802,-59.31755499891344,False
2026,04001,CP CENTRO EDUCACIONAL APRENDIZ DA MARE,89.91150148653153,79.80052572488412,52.39772580461909,136.8813568877983,continuante,Parceira,Creche Parceira,4.0,4.4,BONSUCESSO,-22.8508233,-43.2422339,200.0,parceira,matriculas_2025_proxy,True,-110.08849851346847,-147.60227419538091,-63.11864311220171,-120.19947427511588,False
2026,04029,CP SOLZINHO,89.38303744663655,89.90960970862216,51.0854127690134,137.2328889505991,continuante,Parceira,Creche Parceira,4.0,4.15,OLARIA,-22.85518005,-43.26747178,187.0,parceira,matriculas_2025_proxy,True,-97.61696255336345,-135.9145872309866,-49.76711104940091,-97.09039029137784,False
2026,1019829,EDI ERASMO CARLOS,89.22457488919879,96.04410719857307,53.329102926243394,134.11322221378,continuante,Pública,EDI,10.0,10.1,SANTA CRUZ,-22.92303,-43.67329553,49.0,publica,matriculas_2025_proxy,True,40.22457488919879,4.329102926243394,85.11322221378,47.04410719857307,True
2026,0817612,CM VILA KENNEDY,89.1831771437048,70.01707852152278,52.7570391646761,134.8716556567336,continuante,Pública,Creche,8.0,8.21,Bangu,-22.856744,-43.485291,128.0,publica,matriculas_2025_proxy,True,-38.816822856295204,-75.2429608353239,6.871655656733594,-57.98292147847722,False
2026,02039,CP CRECHE ESCOLA MENINOS DE LUZ,89.12424011453918,77.73619816375397,49.66101953683673,138.7809450973164,continuante,Parceira,Creche Parceira,2.0,2.3,COPACABANA,-22.980926,-43.19565188,87.0,parceira,matriculas_2025_proxy,True,2.1242401145391767,-37.33898046316327,51.78094509731639,-9.263801836246031,True
2026,05012,CP ASSOCIACAO CENTRO EDUCACIONAL REBRAL XI,88.95894464365581,84.9688633193118,49.21842174059961,139.01813279006143,continuante,Parceira,Creche Parceira,5.0,5.2,VILA DA PENHA,-22.84274349,-43.31110874,251.0,parceira,matriculas_2025_proxy,True,-162.0410553563442,-201.7815782594004,-111.98186720993857,-166.0311366806882,False
2026,0430810,EDI MEDALHISTA OLIMPICO EVANDRO MOTTA MARCONDES GUERRA,88.9581274426959,76.86541559263053,52.09955309931201,135.0867937599504,continuante,Pública,EDI,4.0,4.5,Maré,-22.870255,-43.234242,99.0,publica,matriculas_2025_proxy,True,-10.041872557304103,-46.90044690068799,36.08679375995041,-22.134584407369474,False
2026,0817803,EDI JOSE EPHIM MINDLIN,88.76519031077044,68.97625720760931,52.42480160558185,134.27056787813166,continuante,Pública,EDI,8.0,8.2,Senador Camará,-22.869048,-43.485836,97.0,publica,matriculas_2025_proxy,True,-8.234809689229564,-44.57519839441815,37.27056787813166,-28.023742792390692,False
2026,0514608,CM JOSEPH BARBERA,88.66664896899296,72.6699491486837,49.805068244837045,137.206833657063,continuante,Pública,Creche,5.0,3.16,Vicente de Carvalho,-22.867977,-43.309801,74.0,publica,matriculas_2025_proxy,True,14.66664896899296,-24.194931755162955,63.20683365706299,-1.330050851316301,True
2026,0102604,CM ARCO-IRIS,88.44439794953725,74.9922137276307,49.36076167881663,137.54502774904228,continuante,Pública,Creche,1.0,1.7,Centro,-22.910794,-43.181706,75.0,publica,matriculas_2025_proxy,True,13.444397949537247,-25.63923832118337,62.545027749042276,-0.007786272369301628,True
2026,07007,CP SEMENTE DE AMOR,88.30035263903643,73.23928991931153,50.78013969135197,135.37050282098994,continuante,Parceira,Creche Parceira,7.0,7.7,FREGUESIA / JACAREPAGUÁ,-22.94353,-43.35555,118.0,parceira,matriculas_2025_proxy,True,-29.699647360963567,-67.21986030864804,17.37050282098994,-44.76071008068847,False
2026,0625817,EDI PROFESSORA DANIELE SIMOES DE SOUZA LOPES,87.94953565662789,70.93635335210182,51.26818662778901,133.85536611883478,continuante,Pública,EDI,6.0,6.7,Pavuna,-22.820559,-43.35212,92.0,publica,matriculas_2025_proxy,True,-4.050464343372113,-40.73181337221099,41.85536611883478,-21.06364664789818,False
2026,0515611,CM VOVO MARIA JOANA,87.91724854704526,72.3036489151184,50.04102412042072,135.5090072315968,continuante,Pública,Creche,5.0,5.7,Madureira,-22.864671,-43.329916,68.0,publica,matriculas_2025_proxy,True,19.91724854704526,-17.958975879579278,67.5090072315968,4.303648915118401,True
2026,03028,CP ESTRELINHA DO MAR,87.86540906896066,101.92854623933778,48.92826509764758,136.49908166519003,continuante,Parceira,Creche Parceira,3.0,3.8,PIEDADE,-22.88613644,-43.30941258,96.0,parceira,matriculas_2025_proxy,True,-8.134590931039341,-47.07173490235242,40.49908166519003,5.928546239337777,False
2026,0622603,CM YARA AMARAL,87.68846006507825,80.01506613362648,50.72681345316238,134.0079534675656,continuante,Pública,Creche,6.0,6.12,Anchieta,-22.820067,-43.386506,100.0,publica,matriculas_2025_proxy,True,-12.311539934921754,-49.27318654683762,34.00795346756561,-19.984933866373524,False
2026,0817603,CM DENTE DE LEITE,87.53461041407414,69.35690494823197,51.85533161309761,132.2054102917155,continuante,Pública,Creche,8.0,8.25,Bangu,-22.849922,-43.460718,92.0,publica,matriculas_2025_proxy,True,-4.4653895859258625,-40.14466838690239,40.20541029171551,-22.64309505176803,False
2026,04004,CP CRECHE DO CENTRO COMUNITARIO DA VILA PROLETARIA DA PENHA,87.29266704083696,79.72723453756966,49.731972728156656,134.19450748609515,continuante,Parceira,Creche Parceira,4.0,4.21,PENHA,-22.85038676,-43.2840068,159.0,parceira,matriculas_2025_proxy,True,-71.70733295916304,-109.26802727184335,-24.805492513904852,-79.27276546243034,False
2026,04050,CP CENTRO EDUCACIONAL CARIOQUINHA,87.08094152635746,91.50578244662144,50.25805644271337,133.2290323490458,continuante,Parceira,Creche Parceira,4.0,4.4,RAMOS,-22.85441093,-43.24714966,76.0,parceira,matriculas_2025_proxy,True,11.080941526357464,-25.741943557286632,57.22903234904581,15.505782446621438,True
2026,0515613,CM MANOEL DA ROCHA APRISCO,86.96116629878462,73.67370102515008,48.76428610321813,134.91714512395563,continuante,Pública,Creche,5.0,5.6,Cavalcante,-22.868759,-43.316545,92.0,publica,matriculas_2025_proxy,True,-5.038833701215381,-43.23571389678187,42.917145123955635,-18.32629897484992,False
2026,0716604,CM GERMINIO DE SOUZA ESTRELA,86.82685906998825,78.54189190289377,50.55838008311646,132.10675734489809,continuante,Pública,Creche,7.0,7.17,Jacarepaguá,-22.960454,-43.352685,51.0,publica,matriculas_2025_proxy,True,35.826859069988245,-0.4416199168835391,81.10675734489809,27.541891902893767,True
2026,03013,CP CRECHE DO JACAREZINHO,86.79535157068028,81.22687015821069,48.03701887992592,135.39601220485488,continuante,Parceira,Creche Parceira,3.0,3.1,CACHAMBI,-22.88896761,-43.26652117,230.0,parceira,matriculas_2025_proxy,True,-143.20464842931972,-181.9629811200741,-94.60398779514512,-148.7731298417893,False
2026,06006,CP CRECHE ESCOLA COMUNITARIA TIO PATINHAS,86.50188581155493,80.61772285847651,49.80237966439692,132.40239310422365,continuante,Parceira,Creche Parceira,6.0,6.2,ACARI,-22.82359,-43.34934,84.0,parceira,matriculas_2025_proxy,True,2.501885811554928,-34.19762033560308,48.40239310422365,-3.3822771415234882,True
2026,0312813,EDI JORNALISTA JORGE BASTOS MORENO,86.34928014436058,76.13528951389858,47.71558006652628,134.72125692738783,continuante,Pública,EDI,3.0,3.1,ROCHA,-22.90075,-43.25066,107.0,publica,matriculas_2025_proxy,True,-20.650719855639423,-59.28441993347372,27.721256927387827,-30.864710486101416,False
2026,0622801,EDI ERNANI CARDOSO,85.81616688912236,84.42271930288734,48.44330171367662,132.70960823889664,continuante,Pública,EDI,6.0,6.15,Guadalupe,-22.84031,-43.380765,50.0,publica,matriculas_2025_proxy,True,35.81616688912236,-1.5566982863233818,82.70960823889664,34.422719302887344,True
2026,04046,CP CRECHE TIA NANE III,84.64878606540213,79.82388339249258,49.15847612362376,129.1136090360632,continuante,Parceira,Creche Parceira,4.0,4.11,RAMOS,-22.86203298,-43.23867014,72.0,parceira,matriculas_2025_proxy,True,12.648786065402135,-22.841523876376243,57.113609036063195,7.823883392492576,True
2026,0625603,CM DR. ALBERT SABIN,84.64565749519896,70.23127807402133,49.03631136501178,129.25821814466195,continuante,Pública,Creche,6.0,6.1,Costa Barros,-22.829398,-43.370787,47.0,publica,matriculas_2025_proxy,True,37.64565749519896,2.036311365011777,82.25821814466195,23.231278074021333,True
2026,1026601,CM SONHO DE CRIANCA,84.61332436269912,72.68295503936778,50.359948674159625,127.44383458432428,continuante,Pública,Creche,10.0,10.28,Guaratiba,-22.972751,-43.590149,65.0,publica,matriculas_2025_proxy,True,19.613324362699117,-14.640051325840375,62.44383458432428,7.6829550393677835,True
2026,03016,CP CRECHE SAO PEDRO NOLASCO,84.59337208431683,88.7877406284712,48.56968982324613,129.74756596872484,continuante,Parceira,Creche Parceira,3.0,3.23,RAMOS,-22.86244302,-43.26375257,95.0,parceira,matriculas_2025_proxy,True,-10.406627915683174,-46.43031017675387,34.74756596872484,-6.212259371528802,False
2026,11003,CP AMIG - ASSOCIACAO DOS MORADORES DA ILHA DO GOVERNADOR,84.35503566786097,81.86585734681225,37.91209972202065,143.09562647843657,continuante,Parceira,Creche Parceira,11.0,11.3,ILHA DO GOVERNADOR / PITANGUEIRAS,-22.81567,-43.17681,125.0,parceira,matriculas_2025_proxy,True,-40.644964332139025,-87.08790027797934,18.09562647843657,-43.13414265318775,False
2026,0431604,CM CORACAO DE GENEVE,84.18582707857091,80.02360114806729,48.37559667763825,128.9711937982199,continuante,Pública,Creche,4.0,4.24,Vigário Geral,-22.807072,-43.304288,43.0,publica,matriculas_2025_proxy,True,41.18582707857091,5.375596677638249,85.9711937982199,37.023601148067286,True
2026,03008,CP CRECHE COMUNITARIA ELIANA SATURNINO BRAGA,83.89129544177243,83.806442990793,47.889981135401335,129.0100863668402,continuante,Parceira,Creche Parceira,3.0,3.23,RAMOS,-22.86360149,-43.27257363,102.0,parceira,matriculas_2025_proxy,True,-18.108704558227572,-54.110018864598665,27.0100863668402,-18.193557009206998,False
2026,0625815,EDI PROFESSORA KRISTINA ROMOLO KIFFER,83.88655279999085,68.1249014995437,48.6201886363357,128.0487550144215,continuante,Pública,EDI,6.0,6.7,Acari,-22.823448,-43.353838,57.0,publica,matriculas_2025_proxy,True,26.886552799990852,-8.379811363664302,71.04875501442149,11.124901499543697,True
