ano,unidade,grupamento_norm,model,fold,sample,sample_segment,demanda_prevista,ano_matricula,nome_unidade,matriculas_ano_anterior,rede,capacity_concept,capacity_coverage,planning_gap,gap_positivo
2024,07027,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,114.85702795210204,2023.0,CP CRECHE MUNDO MÁGICO I,70.0,parceira,matriculas_ano_anterior_proxy,True,44.857027952102044,True
2024,07027,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,82.50855589687052,2023.0,CP CRECHE MUNDO MÁGICO I,71.0,parceira,matriculas_ano_anterior_proxy,True,11.508555896870519,True
2024,07034,BERCARIO,conditional_logit_distance,oos_2024,oos,all,55.09583521151078,2023.0,CP INSTITUTO EDUCACIONAL DIVA ALVES,21.0,parceira,matriculas_ano_anterior_proxy,True,34.09583521151078,True
2024,07034,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,34.48775164360136,2023.0,CP INSTITUTO EDUCACIONAL DIVA ALVES,28.0,parceira,matriculas_ano_anterior_proxy,True,6.4877516436013565,True
2024,07034,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,24.63646712135697,2023.0,CP INSTITUTO EDUCACIONAL DIVA ALVES,28.0,parceira,matriculas_ano_anterior_proxy,True,-3.3635328786430314,False
2024,07035,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,46.15852033430809,2023.0,CP AEMMAC - ANIL,130.0,parceira,matriculas_ano_anterior_proxy,True,-83.8414796656919,False
2024,07035,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,32.98033834886092,2023.0,CP AEMMAC - ANIL,85.0,parceira,matriculas_ano_anterior_proxy,True,-52.01966165113908,False
2024,07036,BERCARIO,conditional_logit_distance,oos_2024,oos,all,117.02366620806605,,,,,,False,,
2024,07036,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,63.09840384389193,,,,,,False,,
2024,07036,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,34.665868349636206,,,,,,False,,
2024,07037,BERCARIO,conditional_logit_distance,oos_2024,oos,all,99.8245438437604,,,,,,False,,
2024,07037,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,58.93331005481437,,,,,,False,,
2024,07037,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,36.71179510356232,,,,,,False,,
2024,07038,BERCARIO,conditional_logit_distance,oos_2024,oos,all,74.94507507080927,,,,,,False,,
2024,07038,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,41.62609453134215,,,,,,False,,
2024,07038,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,24.299283576547108,,,,,,False,,
2024,07039,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,55.764050194285296,,,,,,False,,
2024,07039,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,44.52921631390517,,,,,,False,,
2024,07040,BERCARIO,conditional_logit_distance,oos_2024,oos,all,113.93474632934644,,,,,,False,,
2024,07040,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,64.4685569819026,,,,,,False,,
2024,07040,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,38.820354301512886,,,,,,False,,
2024,07041,BERCARIO,conditional_logit_distance,oos_2024,oos,all,115.74942642427258,,,,,,False,,
2024,07041,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,70.1052917619189,,,,,,False,,
2024,07041,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,44.72212676616871,,,,,,False,,
2024,07042,BERCARIO,conditional_logit_distance,oos_2024,oos,all,69.8333405393754,,,,,,False,,
2024,07042,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,42.868350430437154,,,,,,False,,
2024,07042,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,30.49849602629353,,,,,,False,,
2024,07043,BERCARIO,conditional_logit_distance,oos_2024,oos,all,134.02589509068886,,,,,,False,,
2024,07043,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,82.17174535011787,,,,,,False,,
2024,07043,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,48.20889350422368,,,,,,False,,
2024,07044,BERCARIO,conditional_logit_distance,oos_2024,oos,all,144.95366361671765,,,,,,False,,
2024,07044,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,74.98562158987514,,,,,,False,,
2024,07044,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,49.48311715728214,,,,,,False,,
2024,07045,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,63.95251833621264,,,,,,False,,
2024,07045,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,46.34793479402637,,,,,,False,,
2024,07046,BERCARIO,conditional_logit_distance,oos_2024,oos,all,134.02589509068886,,,,,,False,,
2024,07046,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,82.17174535011787,,,,,,False,,
2024,07046,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,48.20889350422368,,,,,,False,,
2024,0716601,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,33.58481063209014,2023.0,CM OTÁVIO HENRIQUE DE OLIVEIRA,71.0,publica,matriculas_ano_anterior_proxy,True,-37.41518936790986,False
2024,0716601,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,22.069069119743656,2023.0,CM OTÁVIO HENRIQUE DE OLIVEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,22.069069119743656,True
2024,0716602,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,46.39672496842197,2023.0,CM TIA TEREZA,0.0,publica,matriculas_ano_anterior_proxy,True,46.39672496842197,True
2024,0716602,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,28.822094481406168,2023.0,CM TIA TEREZA,42.0,publica,matriculas_ano_anterior_proxy,True,-13.177905518593832,False
2024,0716603,BERCARIO,conditional_logit_distance,oos_2024,oos,all,110.9639821816888,2023.0,CM CRIANÇA DO FUTURO,25.0,publica,matriculas_ano_anterior_proxy,True,85.9639821816888,True
2024,0716603,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,70.01904158323546,2023.0,CM CRIANÇA DO FUTURO,27.0,publica,matriculas_ano_anterior_proxy,True,43.01904158323546,True
2024,0716603,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,52.197007748836775,2023.0,CM CRIANÇA DO FUTURO,0.0,publica,matriculas_ano_anterior_proxy,True,52.197007748836775,True
2024,0716604,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,63.38856402504526,2023.0,CM GERMINIO DE SOUZA ESTRELA,22.0,publica,matriculas_ano_anterior_proxy,True,41.38856402504526,True
2024,0716604,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,83.57119578006424,2023.0,CM GERMINIO DE SOUZA ESTRELA,0.0,publica,matriculas_ano_anterior_proxy,True,83.57119578006424,True
2024,0716605,BERCARIO,conditional_logit_distance,oos_2024,oos,all,83.6080371078275,2023.0,CM SEMPRE VIDA NISE DA SILVEIRA,25.0,publica,matriculas_ano_anterior_proxy,True,58.6080371078275,True
2024,0716605,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,45.72820349960688,2023.0,CM SEMPRE VIDA NISE DA SILVEIRA,51.0,publica,matriculas_ano_anterior_proxy,True,-5.271796500393123,False
2024,0716605,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,28.48102029399537,2023.0,CM SEMPRE VIDA NISE DA SILVEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,28.48102029399537,True
2024,0716606,BERCARIO,conditional_logit_distance,oos_2024,oos,all,102.5674913917296,2023.0,CM AMIGUINHOS DA VILA SAPÊ,23.0,publica,matriculas_ano_anterior_proxy,True,79.5674913917296,True
2024,0716606,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,61.35103099861145,2023.0,CM AMIGUINHOS DA VILA SAPÊ,23.0,publica,matriculas_ano_anterior_proxy,True,38.35103099861145,True
2024,0716606,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,43.579418846653226,2023.0,CM AMIGUINHOS DA VILA SAPÊ,0.0,publica,matriculas_ano_anterior_proxy,True,43.579418846653226,True
2024,0716607,BERCARIO,conditional_logit_distance,oos_2024,oos,all,73.37662775358332,2023.0,CM EMÍLIA JOANA DA FONSECA MARQUES,25.0,publica,matriculas_ano_anterior_proxy,True,48.37662775358332,True
2024,0716607,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,41.909344891280334,2023.0,CM EMÍLIA JOANA DA FONSECA MARQUES,48.0,publica,matriculas_ano_anterior_proxy,True,-6.090655108719666,False
2024,0716607,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,25.459412400414465,2023.0,CM EMÍLIA JOANA DA FONSECA MARQUES,0.0,publica,matriculas_ano_anterior_proxy,True,25.459412400414465,True
2024,0716608,BERCARIO,conditional_logit_distance,oos_2024,oos,all,68.24620715264673,2023.0,CM IRMÃ DULCE,24.0,publica,matriculas_ano_anterior_proxy,True,44.24620715264673,True
2024,0716608,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,39.35259846191053,2023.0,CM IRMÃ DULCE,46.0,publica,matriculas_ano_anterior_proxy,True,-6.647401538089468,False
2024,0716608,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,23.77229886755768,2023.0,CM IRMÃ DULCE,0.0,publica,matriculas_ano_anterior_proxy,True,23.77229886755768,True
2024,0716609,BERCARIO,conditional_logit_distance,oos_2024,oos,all,56.60180401956158,2023.0,CM RIO NOVO - RIO DAS FLORES,50.0,publica,matriculas_ano_anterior_proxy,True,6.601804019561577,True
2024,0716609,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,32.63001034837219,2023.0,CM RIO NOVO - RIO DAS FLORES,48.0,publica,matriculas_ano_anterior_proxy,True,-15.369989651627812,False
2024,0716609,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,22.83211230983261,2023.0,CM RIO NOVO - RIO DAS FLORES,0.0,publica,matriculas_ano_anterior_proxy,True,22.83211230983261,True
2024,0716610,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,15.733188110791229,2023.0,CM TIA MALU,20.0,publica,matriculas_ano_anterior_proxy,True,-4.266811889208771,False
2024,0716610,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,10.347422271823737,2023.0,CM TIA MALU,0.0,publica,matriculas_ano_anterior_proxy,True,10.347422271823737,True
2024,0716611,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,35.1406230122236,2023.0,CM VITORINO FREIRE,28.0,publica,matriculas_ano_anterior_proxy,True,7.1406230122236,True
2024,0716611,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,20.31704247766825,2023.0,CM VITORINO FREIRE,0.0,publica,matriculas_ano_anterior_proxy,True,20.31704247766825,True
2024,0716612,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,12.322355810528544,2023.0,CM TIA AUTA,52.0,publica,matriculas_ano_anterior_proxy,True,-39.67764418947146,False
2024,0716612,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,7.992295802329536,2023.0,CM TIA AUTA,0.0,publica,matriculas_ano_anterior_proxy,True,7.992295802329536,True
2024,0716613,BERCARIO,conditional_logit_distance,oos_2024,oos,all,31.63329019313045,2023.0,CM MARIA DA CONCEIÇÃO SILVEIRA DE CARVALHO,23.0,publica,matriculas_ano_anterior_proxy,True,8.633290193130449,True
2024,0716613,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,19.478243392376047,2023.0,CM MARIA DA CONCEIÇÃO SILVEIRA DE CARVALHO,27.0,publica,matriculas_ano_anterior_proxy,True,-7.521756607623953,False
2024,0716613,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,13.408926615916885,2023.0,CM MARIA DA CONCEIÇÃO SILVEIRA DE CARVALHO,0.0,publica,matriculas_ano_anterior_proxy,True,13.408926615916885,True
2024,0716614,BERCARIO,conditional_logit_distance,oos_2024,oos,all,87.97737017397243,2023.0,CM AUGUSTO DE CARVALHO TORRES FILHO,25.0,publica,matriculas_ano_anterior_proxy,True,62.97737017397243,True
2024,0716614,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,60.49280884115053,2023.0,CM AUGUSTO DE CARVALHO TORRES FILHO,25.0,publica,matriculas_ano_anterior_proxy,True,35.49280884115053,True
2024,0716614,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,45.68664103657636,2023.0,CM AUGUSTO DE CARVALHO TORRES FILHO,0.0,publica,matriculas_ano_anterior_proxy,True,45.68664103657636,True
2024,0716801,BERCARIO,conditional_logit_distance,oos_2024,oos,all,73.78234396554083,2023.0,EDI DOUTORA ZILDA ARNS,26.0,publica,matriculas_ano_anterior_proxy,True,47.78234396554083,True
2024,0716801,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,46.51498847067504,2023.0,EDI DOUTORA ZILDA ARNS,49.0,publica,matriculas_ano_anterior_proxy,True,-2.4850115293249573,False
2024,0716801,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,33.906582987814964,2023.0,EDI DOUTORA ZILDA ARNS,0.0,publica,matriculas_ano_anterior_proxy,True,33.906582987814964,True
2024,0716802,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,52.37731046315309,2023.0,EDI ARTHUR BISPO DO ROSÁRIO,25.0,publica,matriculas_ano_anterior_proxy,True,27.377310463153087,True
2024,0716802,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,37.979039519472245,2023.0,EDI ARTHUR BISPO DO ROSÁRIO,0.0,publica,matriculas_ano_anterior_proxy,True,37.979039519472245,True
2024,0716803,BERCARIO,conditional_logit_distance,oos_2024,oos,all,63.53597106654112,2023.0,EDI COMPOSITOR ROBERTO RIBEIRO,25.0,publica,matriculas_ano_anterior_proxy,True,38.53597106654112,True
2024,0716803,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,38.253328099326566,2023.0,EDI COMPOSITOR ROBERTO RIBEIRO,25.0,publica,matriculas_ano_anterior_proxy,True,13.253328099326566,True
2024,0716803,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,29.12554750773761,2023.0,EDI COMPOSITOR ROBERTO RIBEIRO,0.0,publica,matriculas_ano_anterior_proxy,True,29.12554750773761,True
2024,0716804,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,79.2079950008786,2023.0,EDI RODRIGO LOPES (TIKINHO),23.0,publica,matriculas_ano_anterior_proxy,True,56.2079950008786,True
2024,0716804,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,58.80779052223178,2023.0,EDI RODRIGO LOPES (TIKINHO),0.0,publica,matriculas_ano_anterior_proxy,True,58.80779052223178,True
2024,0716805,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,21.722928774326483,2023.0,EDI ANNA MARIA NIEMEYER,0.0,publica,matriculas_ano_anterior_proxy,True,21.722928774326483,True
2024,0716806,BERCARIO,conditional_logit_distance,oos_2024,oos,all,21.395278288820187,2023.0,EDI PROFESSORA EDILIA COELHO GARCIA,26.0,publica,matriculas_ano_anterior_proxy,True,-4.604721711179813,False
2024,0716806,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,12.936880526798337,2023.0,EDI PROFESSORA EDILIA COELHO GARCIA,26.0,publica,matriculas_ano_anterior_proxy,True,-13.063119473201663,False
2024,0716806,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,8.342966116245828,2023.0,EDI PROFESSORA EDILIA COELHO GARCIA,0.0,publica,matriculas_ano_anterior_proxy,True,8.342966116245828,True
2024,0716807,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,54.65927447242745,2023.0,EDI LEILA DINIZ,78.0,publica,matriculas_ano_anterior_proxy,True,-23.340725527572552,False
2024,0716807,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,41.14468220149414,2023.0,EDI LEILA DINIZ,0.0,publica,matriculas_ano_anterior_proxy,True,41.14468220149414,True
2024,0716808,BERCARIO,conditional_logit_distance,oos_2024,oos,all,126.477791887832,2023.0,EDI PROFESSORA MARIA BERENICE PARENTE,25.0,publica,matriculas_ano_anterior_proxy,True,101.477791887832,True
2024,0716808,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,72.84596644909676,2023.0,EDI PROFESSORA MARIA BERENICE PARENTE,48.0,publica,matriculas_ano_anterior_proxy,True,24.845966449096764,True
2024,0716808,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,48.129843371441545,2023.0,EDI PROFESSORA MARIA BERENICE PARENTE,0.0,publica,matriculas_ano_anterior_proxy,True,48.129843371441545,True
2024,0716809,BERCARIO,conditional_logit_distance,oos_2024,oos,all,61.60205472085982,2023.0,EDI PROFESSOR ROBERTO LUIZ PEREIRA,25.0,publica,matriculas_ano_anterior_proxy,True,36.60205472085982,True
2024,0716809,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,35.009476499323995,2023.0,EDI PROFESSOR ROBERTO LUIZ PEREIRA,22.0,publica,matriculas_ano_anterior_proxy,True,13.009476499323995,True
2024,0716809,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,21.09624291743316,2023.0,EDI PROFESSOR ROBERTO LUIZ PEREIRA,0.0,publica,matriculas_ano_anterior_proxy,True,21.09624291743316,True
2024,0716813,BERCARIO,conditional_logit_distance,oos_2024,oos,all,78.41700421320394,2023.0,EDI PROFESSORA KENIA MENDES DOS SANTOS,26.0,publica,matriculas_ano_anterior_proxy,True,52.41700421320394,True
2024,0716813,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,43.69894122041812,2023.0,EDI PROFESSORA KENIA MENDES DOS SANTOS,27.0,publica,matriculas_ano_anterior_proxy,True,16.69894122041812,True
2024,0716813,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,31.59381136451095,2023.0,EDI PROFESSORA KENIA MENDES DOS SANTOS,0.0,publica,matriculas_ano_anterior_proxy,True,31.59381136451095,True
2024,0716814,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,22.0178587603452,2023.0,EDI PROFESSORA EMILIA MARIA VIEIRA DE OLIVEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,22.0178587603452,True
2024,0716815,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,52.01591763853938,2023.0,EDI EVARISTO DA VEIGA,0.0,publica,matriculas_ano_anterior_proxy,True,52.01591763853938,True
2024,0716815,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,31.28857129144564,2023.0,EDI EVARISTO DA VEIGA,42.0,publica,matriculas_ano_anterior_proxy,True,-10.711428708554362,False
2024,0716816,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,37.21777541168253,2023.0,EDI DEBRET,26.0,publica,matriculas_ano_anterior_proxy,True,11.217775411682531,True
2024,0716816,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,21.06939067888616,2023.0,EDI DEBRET,0.0,publica,matriculas_ano_anterior_proxy,True,21.06939067888616,True
2024,0716818,BERCARIO,conditional_logit_distance,oos_2024,oos,all,121.104860604084,2023.0,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,43.0,publica,matriculas_ano_anterior_proxy,True,78.104860604084,True
2024,0716818,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,69.99968839032039,2023.0,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,28.0,publica,matriculas_ano_anterior_proxy,True,41.99968839032039,True
2024,0716818,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,47.07438091680834,2023.0,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,0.0,publica,matriculas_ano_anterior_proxy,True,47.07438091680834,True
2024,0716819,BERCARIO,conditional_logit_distance,oos_2024,oos,all,138.11396808467956,2023.0,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,50.0,publica,matriculas_ano_anterior_proxy,True,88.11396808467956,True
2024,0716819,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,86.44847266617876,2023.0,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,46.0,publica,matriculas_ano_anterior_proxy,True,40.44847266617876,True
2024,0716819,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,69.40834430633997,2023.0,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,69.40834430633997,True
2024,0716820,BERCARIO,conditional_logit_distance,oos_2024,oos,all,67.64493834059687,2023.0,EDI MEDALHISTA OLÍMPICA ÁGATHA BEDNARCZUK RIPPEL,27.0,publica,matriculas_ano_anterior_proxy,True,40.644938340596866,True
2024,0716820,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,42.99415959970502,2023.0,EDI MEDALHISTA OLÍMPICA ÁGATHA BEDNARCZUK RIPPEL,28.0,publica,matriculas_ano_anterior_proxy,True,14.994159599705021,True
2024,0716820,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,31.163150328789897,2023.0,EDI MEDALHISTA OLÍMPICA ÁGATHA BEDNARCZUK RIPPEL,0.0,publica,matriculas_ano_anterior_proxy,True,31.163150328789897,True
2024,0716821,BERCARIO,conditional_logit_distance,oos_2024,oos,all,139.03376875185668,2023.0,EDI MEDALHISTA PARALÍMPICO FELIPE DE SOUZA GOMES,25.0,publica,matriculas_ano_anterior_proxy,True,114.03376875185668,True
2024,0716821,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,87.30954829941142,2023.0,EDI MEDALHISTA PARALÍMPICO FELIPE DE SOUZA GOMES,48.0,publica,matriculas_ano_anterior_proxy,True,39.30954829941142,True
2024,0716821,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,63.20726611591774,2023.0,EDI MEDALHISTA PARALÍMPICO FELIPE DE SOUZA GOMES,0.0,publica,matriculas_ano_anterior_proxy,True,63.20726611591774,True
2024,0716822,BERCARIO,conditional_logit_distance,oos_2024,oos,all,91.05914591150966,2023.0,EDI MARCELO PARENTE GOMES DE OLIVEIRA,48.0,publica,matriculas_ano_anterior_proxy,True,43.05914591150966,True
2024,0716822,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,55.85757669445059,2023.0,EDI MARCELO PARENTE GOMES DE OLIVEIRA,49.0,publica,matriculas_ano_anterior_proxy,True,6.857576694450593,True
2024,0716822,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,43.0856233900054,2023.0,EDI MARCELO PARENTE GOMES DE OLIVEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,43.0856233900054,True
2024,0716823,BERCARIO,conditional_logit_distance,oos_2024,oos,all,205.50035444073143,2023.0,EDI PROFESSOR EITEL SEIXAS,83.0,publica,matriculas_ano_anterior_proxy,True,122.50035444073143,True
2024,0716823,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,71.39843452936498,2023.0,EDI PROFESSOR EITEL SEIXAS,0.0,publica,matriculas_ano_anterior_proxy,True,71.39843452936498,True
2024,0716823,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,54.30879774566495,2023.0,EDI PROFESSOR EITEL SEIXAS,55.0,publica,matriculas_ano_anterior_proxy,True,-0.6912022543350531,False
2024,0724601,BERCARIO,conditional_logit_distance,oos_2024,oos,all,46.69560187293235,2023.0,CM MARIA VIEIRA BAZANI,46.0,publica,matriculas_ano_anterior_proxy,True,0.6956018729323503,True
2024,0724601,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,25.018593885423822,2023.0,CM MARIA VIEIRA BAZANI,50.0,publica,matriculas_ano_anterior_proxy,True,-24.981406114576178,False
2024,0724601,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,16.81378805879042,2023.0,CM MARIA VIEIRA BAZANI,0.0,publica,matriculas_ano_anterior_proxy,True,16.81378805879042,True
2024,0724602,BERCARIO,conditional_logit_distance,oos_2024,oos,all,42.70029356701448,2023.0,CM DINA SFAT,70.0,publica,matriculas_ano_anterior_proxy,True,-27.299706432985523,False
2024,0724603,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,61.34786835041183,2023.0,CM BENEDITA SIQUEIRA LOPES,0.0,publica,matriculas_ano_anterior_proxy,True,61.34786835041183,True
2024,0724603,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,40.41925957890778,2023.0,CM BENEDITA SIQUEIRA LOPES,25.0,publica,matriculas_ano_anterior_proxy,True,15.419259578907777,True
2024,0724604,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,21.55895219749778,2023.0,CM EDSON LUIZ,46.0,publica,matriculas_ano_anterior_proxy,True,-24.44104780250222,False
2024,0724604,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,13.851957795766456,2023.0,CM EDSON LUIZ,0.0,publica,matriculas_ano_anterior_proxy,True,13.851957795766456,True
2024,0724605,BERCARIO,conditional_logit_distance,oos_2024,oos,all,19.602014095965504,2023.0,CM SEBASTIÃO BERNARDES DE SOUZA PRATA,32.0,publica,matriculas_ano_anterior_proxy,True,-12.397985904034496,False
2024,0724605,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,12.917429406191616,2023.0,CM SEBASTIÃO BERNARDES DE SOUZA PRATA,51.0,publica,matriculas_ano_anterior_proxy,True,-38.082570593808384,False
2024,0724605,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,8.15787001670868,2023.0,CM SEBASTIÃO BERNARDES DE SOUZA PRATA,0.0,publica,matriculas_ano_anterior_proxy,True,8.15787001670868,True
2024,0724606,BERCARIO,conditional_logit_distance,oos_2024,oos,all,19.22624136373851,2023.0,CM ROGÉRIO CARDOSO FURTADO,40.0,publica,matriculas_ano_anterior_proxy,True,-20.77375863626149,False
2024,0724606,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,12.651044234650998,2023.0,CM ROGÉRIO CARDOSO FURTADO,50.0,publica,matriculas_ano_anterior_proxy,True,-37.348955765349004,False
2024,0724606,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,7.990031241221436,2023.0,CM ROGÉRIO CARDOSO FURTADO,0.0,publica,matriculas_ano_anterior_proxy,True,7.990031241221436,True
2024,0724801,BERCARIO,conditional_logit_distance,oos_2024,oos,all,42.21055502250759,2023.0,EDI MILENA SANTOS NASCIMENTO,50.0,publica,matriculas_ano_anterior_proxy,True,-7.789444977492408,False
2024,0724801,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,23.740602246295257,2023.0,EDI MILENA SANTOS NASCIMENTO,51.0,publica,matriculas_ano_anterior_proxy,True,-27.259397753704743,False
2024,0724801,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,16.81225208685425,2023.0,EDI MILENA SANTOS NASCIMENTO,0.0,publica,matriculas_ano_anterior_proxy,True,16.81225208685425,True
2024,0724802,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,14.611707494784724,2023.0,EDI PORFIRIO DIAS,20.0,publica,matriculas_ano_anterior_proxy,True,-5.388292505215276,False
2024,0724802,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,9.22687126735626,2023.0,EDI PORFIRIO DIAS,0.0,publica,matriculas_ano_anterior_proxy,True,9.22687126735626,True
2024,0724803,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,87.15143269565566,2023.0,EDI VERA LUCIA MARTINS COSTA,49.0,publica,matriculas_ano_anterior_proxy,True,38.15143269565566,True
2024,0724803,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,57.51016476793297,2023.0,EDI VERA LUCIA MARTINS COSTA,0.0,publica,matriculas_ano_anterior_proxy,True,57.51016476793297,True
2024,0724804,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,108.14721958248568,2023.0,EDI PROFESSORA MATILDE ROSA LOPES DE ARAUJO,0.0,publica,matriculas_ano_anterior_proxy,True,108.14721958248568,True
2024,0724804,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,71.49269416463277,2023.0,EDI PROFESSORA MATILDE ROSA LOPES DE ARAUJO,19.0,publica,matriculas_ano_anterior_proxy,True,52.492694164632766,True
2024,0724805,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,17.738119166181917,2023.0,EDI TRISTÃO DE ATHAYDE,23.0,publica,matriculas_ano_anterior_proxy,True,-5.261880833818083,False
