ano,territorio,grupamento_modelo,inscritos,universo_elegivel_proxy,tendencia,tend_bercario,tend_maternal_i,tend_maternal_ii,ano_caged_lag1,caged_taxa_lag1,caged_estoque_dez_lag1,previsto,taxa_anterior,prev_persistencia,modelo
2026,SAMPAIO,Maternal I,0,117.0,5,0,5,0,2025,0.019417862207853187,2125526,53.552177560937274,0.296875,34.734375,PPML-FE base replicado
2026,SAMPAIO,Maternal II,0,128.0,5,0,0,5,2025,0.019417862207853187,2125526,28.44855514761315,0.14049586776859505,17.983471074380166,PPML-FE base replicado
2026,SANTA CRUZ,Bercario,0,6118.0,5,5,0,0,2025,0.019417862207853187,2125526,1704.9426415873425,0.3136897864591955,1919.154113557358,PPML-FE base replicado
2026,SANTA CRUZ,Maternal I,0,3109.0,5,0,5,0,2025,0.019417862207853187,2125526,1303.3873291699251,0.44969850841002856,1398.1126626467787,PPML-FE base replicado
2026,SANTA CRUZ,Maternal II,0,3151.0,5,0,0,5,2025,0.019417862207853187,2125526,641.4460678198653,0.20204081632653062,636.630612244898,PPML-FE base replicado
2026,SANTA TERESA,Bercario,0,609.0,5,5,0,0,2025,0.019417862207853187,2125526,182.4267774698801,0.29983525535420097,182.5996705107084,PPML-FE base replicado
2026,SANTA TERESA,Maternal I,0,313.0,5,0,5,0,2025,0.019417862207853187,2125526,141.04838044971876,0.3522727272727273,110.26136363636364,PPML-FE base replicado
2026,SANTA TERESA,Maternal II,0,352.0,5,0,0,5,2025,0.019417862207853187,2125526,77.02388162115318,0.14713896457765668,51.792915531335154,PPML-FE base replicado
2026,SANTISSIMO,Bercario,0,953.0,5,5,0,0,2025,0.019417862207853187,2125526,325.8227933289374,0.27689243027888444,263.8784860557769,PPML-FE base replicado
2026,SANTISSIMO,Maternal I,0,521.0,5,0,5,0,2025,0.019417862207853187,2125526,267.96542264606023,0.5106382978723404,266.04255319148933,PPML-FE base replicado
2026,SANTISSIMO,Maternal II,0,517.0,5,0,0,5,2025,0.019417862207853187,2125526,129.11911744128298,0.19939577039274925,103.08761329305136,PPML-FE base replicado
2026,SANTO CRISTO,Bercario,0,244.0,5,5,0,0,2025,0.019417862207853187,2125526,68.36316694426645,0.3241106719367589,79.08300395256917,PPML-FE base replicado
2026,SANTO CRISTO,Maternal I,0,135.0,5,0,5,0,2025,0.019417862207853187,2125526,56.900828237647005,0.37748344370860926,50.96026490066225,PPML-FE base replicado
2026,SANTO CRISTO,Maternal II,0,151.0,5,0,0,5,2025,0.019417862207853187,2125526,30.90443001398586,0.14367816091954022,21.695402298850574,PPML-FE base replicado
2026,SAO CONRADO,Bercario,0,157.0,5,5,0,0,2025,0.019417862207853187,2125526,20.363466393547228,0.13385826771653545,21.015748031496067,PPML-FE base replicado
2026,SAO CONRADO,Maternal I,0,56.0,5,0,5,0,2025,0.019417862207853187,2125526,10.926788961855447,0.011904761904761904,0.6666666666666666,PPML-FE base replicado
2026,SAO CONRADO,Maternal II,0,84.0,5,0,0,5,2025,0.019417862207853187,2125526,7.958711933832152,0.013157894736842105,1.1052631578947367,PPML-FE base replicado
2026,SAO CRISTOVAO,Bercario,0,547.0,5,5,0,0,2025,0.019417862207853187,2125526,181.78182698988658,0.43859649122807015,239.91228070175438,PPML-FE base replicado
2026,SAO CRISTOVAO,Maternal I,0,307.0,5,0,5,0,2025,0.019417862207853187,2125526,153.48077573031566,0.3767441860465116,115.66046511627907,PPML-FE base replicado
2026,SAO CRISTOVAO,Maternal II,0,430.0,5,0,0,5,2025,0.019417862207853187,2125526,104.38618771276339,0.17954545454545454,77.20454545454545,PPML-FE base replicado
2026,SAO FRANCISCO XAVIER,Bercario,0,108.0,5,5,0,0,2025,0.019417862207853187,2125526,22.892227795248346,0.18181818181818182,19.636363636363637,PPML-FE base replicado
2026,SAO FRANCISCO XAVIER,Maternal I,0,49.0,5,0,5,0,2025,0.019417862207853187,2125526,15.624742033539084,0.35,17.15,PPML-FE base replicado
2026,SAO FRANCISCO XAVIER,Maternal II,0,60.0,5,0,0,5,2025,0.019417862207853187,2125526,9.290241369132076,0.10909090909090909,6.545454545454545,PPML-FE base replicado
2026,SAUDE,Bercario,0,34.0,5,5,0,0,2025,0.019417862207853187,2125526,6.642288034282994,0.12962962962962962,4.407407407407407,PPML-FE base replicado
2026,SAUDE,Maternal I,0,33.0,5,0,5,0,2025,0.019417862207853187,2125526,9.698514056680875,0.2631578947368421,8.68421052631579,PPML-FE base replicado
2026,SAUDE,Maternal II,0,19.0,5,0,0,5,2025,0.019417862207853187,2125526,2.7114639332064487,0.0625,1.1875,PPML-FE base replicado
2026,SENADOR CAMARA,Bercario,0,1966.0,5,5,0,0,2025,0.019417862207853187,2125526,580.1278735632012,0.17189030362389815,337.93633692458377,PPML-FE base replicado
2026,SENADOR CAMARA,Maternal I,0,1070.0,5,0,5,0,2025,0.019417862207853187,2125526,474.9812534959802,0.37095363079615046,396.920384951881,PPML-FE base replicado
2026,SENADOR CAMARA,Maternal II,0,1143.0,5,0,0,5,2025,0.019417862207853187,2125526,246.37571255422918,0.25602660016625106,292.638403990025,PPML-FE base replicado
2026,SENADOR VASCONCELOS,Bercario,0,601.0,5,5,0,0,2025,0.019417862207853187,2125526,213.45450362730952,0.22982456140350876,138.12456140350878,PPML-FE base replicado
2026,SENADOR VASCONCELOS,Maternal I,0,267.0,5,0,5,0,2025,0.019417862207853187,2125526,142.65749184423115,0.5098039215686274,136.1176470588235,PPML-FE base replicado
2026,SENADOR VASCONCELOS,Maternal II,0,306.0,5,0,0,5,2025,0.019417862207853187,2125526,79.38961952506757,0.2134502923976608,65.3157894736842,PPML-FE base replicado
2026,SEPETIBA,Bercario,0,1429.0,5,5,0,0,2025,0.019417862207853187,2125526,449.0145050345385,0.4567143830947512,652.6448534423995,PPML-FE base replicado
2026,SEPETIBA,Maternal I,0,770.0,5,0,5,0,2025,0.019417862207853187,2125526,363.9748197087497,0.4481792717086835,345.0980392156863,PPML-FE base replicado
2026,SEPETIBA,Maternal II,0,714.0,5,0,0,5,2025,0.019417862207853187,2125526,163.88446870540113,0.2857142857142857,204.0,PPML-FE base replicado
2026,TANQUE,Bercario,0,806.0,5,5,0,0,2025,0.019417862207853187,2125526,255.82364211390552,0.2720496894409938,219.272049689441,PPML-FE base replicado
2026,TANQUE,Maternal I,0,384.0,5,0,5,0,2025,0.019417862207853187,2125526,183.35355407863355,0.5459317585301837,209.63779527559055,PPML-FE base replicado
2026,TANQUE,Maternal II,0,381.0,5,0,0,5,2025,0.019417862207853187,2125526,88.33687981322299,0.20361990950226244,77.57918552036199,PPML-FE base replicado
2026,TAQUARA,Bercario,0,1942.0,5,5,0,0,2025,0.019417862207853187,2125526,439.49338827000093,0.21339113680154143,414.40558766859345,PPML-FE base replicado
2026,TAQUARA,Maternal I,0,1106.0,5,0,5,0,2025,0.019417862207853187,2125526,376.5396545149692,0.2782874617737003,307.7859327217125,PPML-FE base replicado
2026,TAQUARA,Maternal II,0,1308.0,5,0,0,5,2025,0.019417862207853187,2125526,216.2331665106939,0.16189000774593337,211.75213013168084,PPML-FE base replicado
2026,TAUA,Bercario,0,436.0,5,5,0,0,2025,0.019417862207853187,2125526,117.14515643573402,0.26605504587155965,116.0,PPML-FE base replicado
2026,TAUA,Maternal I,0,226.0,5,0,5,0,2025,0.019417862207853187,2125526,91.34794021787535,0.3627450980392157,81.98039215686275,PPML-FE base replicado
2026,TAUA,Maternal II,0,204.0,5,0,0,5,2025,0.019417862207853187,2125526,40.03865302907835,0.14122137404580154,28.809160305343514,PPML-FE base replicado
2026,TIJUCA,Bercario,0,1839.0,5,5,0,0,2025,0.019417862207853187,2125526,268.99234494295996,0.14856557377049182,273.2120901639345,PPML-FE base replicado
2026,TIJUCA,Maternal I,0,1042.0,5,0,5,0,2025,0.019417862207853187,2125526,229.28644621683753,0.14800389483933787,154.22005842259006,PPML-FE base replicado
2026,TIJUCA,Maternal II,0,1027.0,5,0,0,5,2025,0.019417862207853187,2125526,109.73371416994948,0.05711422845691383,58.6563126252505,PPML-FE base replicado
2026,TODOS OS SANTOS,Bercario,0,263.0,5,5,0,0,2025,0.019417862207853187,2125526,34.0522220064087,0.055762081784386616,14.66542750929368,PPML-FE base replicado
2026,TODOS OS SANTOS,Maternal I,0,142.0,5,0,5,0,2025,0.019417862207853187,2125526,27.65862107545391,0.14285714285714285,20.285714285714285,PPML-FE base replicado
2026,TODOS OS SANTOS,Maternal II,0,140.0,5,0,0,5,2025,0.019417862207853187,2125526,13.241256154082587,0.07534246575342465,10.54794520547945,PPML-FE base replicado
2026,TOMAS COELHO,Bercario,0,401.0,5,5,0,0,2025,0.019417862207853187,2125526,117.29766460088305,0.2311212814645309,92.67963386727689,PPML-FE base replicado
2026,TOMAS COELHO,Maternal I,0,230.0,5,0,5,0,2025,0.019417862207853187,2125526,101.21043728209342,0.34782608695652173,80.0,PPML-FE base replicado
2026,TOMAS COELHO,Maternal II,0,230.0,5,0,0,5,2025,0.019417862207853187,2125526,49.14555824450169,0.15234375,35.0390625,PPML-FE base replicado
2026,TURIACU,Bercario,0,269.0,5,5,0,0,2025,0.019417862207853187,2125526,72.69122550920729,0.21933085501858737,59.0,PPML-FE base replicado
2026,TURIACU,Maternal I,0,140.0,5,0,5,0,2025,0.019417862207853187,2125526,56.912834895472436,0.24675324675324675,34.54545454545455,PPML-FE base replicado
2026,TURIACU,Maternal II,0,154.0,5,0,0,5,2025,0.019417862207853187,2125526,30.399180450740026,0.1506849315068493,23.205479452054792,PPML-FE base replicado
2026,URCA,Bercario,0,93.0,5,5,0,0,2025,0.019417862207853187,2125526,14.299032542600196,0.05,4.65,PPML-FE base replicado
2026,URCA,Maternal I,0,38.0,5,0,5,0,2025,0.019417862207853187,2125526,8.789411043773322,0.12,4.56,PPML-FE base replicado
2026,URCA,Maternal II,0,50.0,5,0,0,5,2025,0.019417862207853187,2125526,5.6157162295565115,0.0425531914893617,2.127659574468085,PPML-FE base replicado
2026,VARGEM GRANDE,Bercario,0,494.0,5,5,0,0,2025,0.019417862207853187,2125526,107.18900489905738,0.2682926829268293,132.53658536585365,PPML-FE base replicado
2026,VARGEM GRANDE,Maternal I,0,292.0,5,0,5,0,2025,0.019417862207853187,2125526,95.31442101389727,0.2913907284768212,85.08609271523179,PPML-FE base replicado
2026,VARGEM GRANDE,Maternal II,0,302.0,5,0,0,5,2025,0.019417862207853187,2125526,47.86760261325336,0.25,75.5,PPML-FE base replicado
2026,VARGEM PEQUENA,Bercario,0,667.0,5,5,0,0,2025,0.019417862207853187,2125526,122.26341965124912,0.1648793565683646,109.9745308310992,PPML-FE base replicado
2026,VARGEM PEQUENA,Maternal I,0,408.0,5,0,5,0,2025,0.019417862207853187,2125526,112.50798335690881,0.2328767123287671,95.01369863013699,PPML-FE base replicado
2026,VARGEM PEQUENA,Maternal II,0,365.0,5,0,0,5,2025,0.019417862207853187,2125526,48.87367685061858,0.16879795396419436,61.611253196930946,PPML-FE base replicado
2026,VASCO GAMA,Bercario,0,264.0,5,5,0,0,2025,0.019417862207853187,2125526,47.73864283695647,0.08290155440414508,21.8860103626943,PPML-FE base replicado
2026,VASCO GAMA,Maternal I,0,59.0,5,0,5,0,2025,0.019417862207853187,2125526,16.049836977055467,0.631578947368421,37.26315789473684,PPML-FE base replicado
2026,VASCO GAMA,Maternal II,0,19.0,5,0,0,5,2025,0.019417862207853187,2125526,2.5097541796263436,0.08536585365853659,1.6219512195121952,PPML-FE base replicado
2026,VAZ LOBO,Bercario,0,269.0,5,5,0,0,2025,0.019417862207853187,2125526,77.04897117472251,0.23958333333333334,64.44791666666667,PPML-FE base replicado
2026,VAZ LOBO,Maternal I,0,155.0,5,0,5,0,2025,0.019417862207853187,2125526,66.78804554227834,0.3419354838709677,53.0,PPML-FE base replicado
2026,VAZ LOBO,Maternal II,0,155.0,5,0,0,5,2025,0.019417862207853187,2125526,32.43080328845883,0.18518518518518517,28.703703703703702,PPML-FE base replicado
2026,VICENTE CARVALHO,Bercario,0,350.0,5,5,0,0,2025,0.019417862207853187,2125526,93.6578772749156,0.22994652406417113,80.4812834224599,PPML-FE base replicado
2026,VICENTE CARVALHO,Maternal I,0,207.0,5,0,5,0,2025,0.019417862207853187,2125526,83.32955910294827,0.31063829787234043,64.30212765957447,PPML-FE base replicado
2026,VICENTE CARVALHO,Maternal II,0,235.0,5,0,0,5,2025,0.019417862207853187,2125526,45.93625353321329,0.14864864864864866,34.932432432432435,PPML-FE base replicado
2026,VIDIGAL,Bercario,0,272.0,5,5,0,0,2025,0.019417862207853187,2125526,86.29978092196674,0.36,97.92,PPML-FE base replicado
2026,VIDIGAL,Maternal I,0,182.0,5,0,5,0,2025,0.019417862207853187,2125526,86.86896549856122,0.42105263157894735,76.63157894736841,PPML-FE base replicado
2026,VIDIGAL,Maternal II,0,152.0,5,0,0,5,2025,0.019417862207853187,2125526,35.22863540481648,0.13609467455621302,20.68639053254438,PPML-FE base replicado
2026,VIGARIO GERAL,Bercario,0,753.0,5,5,0,0,2025,0.019417862207853187,2125526,190.0088077074365,0.2112676056338028,159.0845070422535,PPML-FE base replicado
2026,VIGARIO GERAL,Maternal I,0,390.0,5,0,5,0,2025,0.019417862207853187,2125526,148.0457130521054,0.4582210242587601,178.70619946091645,PPML-FE base replicado
2026,VIGARIO GERAL,Maternal II,0,371.0,5,0,0,5,2025,0.019417862207853187,2125526,68.38551313207621,0.15876777251184834,58.90284360189573,PPML-FE base replicado
2026,VILA ISABEL,Bercario,0,861.0,5,5,0,0,2025,0.019417862207853187,2125526,152.77862254578733,0.20705346985210465,178.2730375426621,PPML-FE base replicado
2026,VILA ISABEL,Maternal I,0,460.0,5,0,5,0,2025,0.019417862207853187,2125526,122.79190661253936,0.17536534446764093,80.66805845511483,PPML-FE base replicado
2026,VILA ISABEL,Maternal II,0,479.0,5,0,0,5,2025,0.019417862207853187,2125526,62.087817784678705,0.08630393996247655,41.33958724202627,PPML-FE base replicado
2026,VILA KENNEDY,Bercario,0,423.0,5,5,0,0,2025,0.019417862207853187,2125526,28.215717304420792,0.001976284584980237,0.8359683794466403,PPML-FE base replicado
2026,VILA KENNEDY,Maternal I,0,277.0,5,0,5,0,2025,0.019417862207853187,2125526,27.796042663363224,0.045454545454545456,12.590909090909092,PPML-FE base replicado
2026,VILA KENNEDY,Maternal II,0,44.0,5,0,0,5,2025,0.019417862207853187,2125526,2.143950965563121,0.0,0.0,PPML-FE base replicado
2026,VILA KOSMOS,Bercario,0,202.0,5,5,0,0,2025,0.019417862207853187,2125526,55.55684744884814,0.16748768472906403,33.83251231527093,PPML-FE base replicado
2026,VILA KOSMOS,Maternal I,0,115.0,5,0,5,0,2025,0.019417862207853187,2125526,47.581325609826095,0.37962962962962965,43.65740740740741,PPML-FE base replicado
2026,VILA KOSMOS,Maternal II,0,108.0,5,0,0,5,2025,0.019417862207853187,2125526,21.698085877619018,0.14634146341463414,15.804878048780488,PPML-FE base replicado
2026,VILA MILITAR,Bercario,0,241.0,5,5,0,0,2025,0.019417862207853187,2125526,29.26679719762685,0.022388059701492536,5.395522388059701,PPML-FE base replicado
2026,VILA MILITAR,Maternal I,0,151.0,5,0,5,0,2025,0.019417862207853187,2125526,27.585926537791543,0.12222222222222222,18.455555555555556,PPML-FE base replicado
2026,VILA MILITAR,Maternal II,0,90.0,5,0,0,5,2025,0.019417862207853187,2125526,7.983845219543322,0.11258278145695365,10.132450331125828,PPML-FE base replicado
2026,VILA PENHA,Bercario,0,251.0,5,5,0,0,2025,0.019417862207853187,2125526,41.40632626765086,0.22137404580152673,55.56488549618321,PPML-FE base replicado
2026,VILA PENHA,Maternal I,0,134.0,5,0,5,0,2025,0.019417862207853187,2125526,33.254486743605256,0.32298136645962733,43.27950310559006,PPML-FE base replicado
2026,VILA PENHA,Maternal II,0,161.0,5,0,0,5,2025,0.019417862207853187,2125526,19.401276192817438,0.08791208791208792,14.153846153846155,PPML-FE base replicado
2026,VILA VALQUEIRE,Bercario,0,556.0,5,5,0,0,2025,0.019417862207853187,2125526,105.76892768368738,0.15034965034965034,83.59440559440559,PPML-FE base replicado
2026,VILA VALQUEIRE,Maternal I,0,285.0,5,0,5,0,2025,0.019417862207853187,2125526,81.56064324119134,0.33223684210526316,94.6875,PPML-FE base replicado
2026,VILA VALQUEIRE,Maternal II,0,304.0,5,0,0,5,2025,0.019417862207853187,2125526,42.24432130924151,0.16287878787878787,49.515151515151516,PPML-FE base replicado
2026,VISTA ALEGRE,Bercario,0,88.0,5,5,0,0,2025,0.019417862207853187,2125526,20.245350138100953,0.272,23.936,PPML-FE base replicado
2026,VISTA ALEGRE,Maternal I,0,75.0,5,0,5,0,2025,0.019417862207853187,2125526,25.957111095185628,0.32727272727272727,24.545454545454547,PPML-FE base replicado
2026,VISTA ALEGRE,Maternal II,0,55.0,5,0,0,5,2025,0.019417862207853187,2125526,9.243080881043078,0.22413793103448276,12.327586206896552,PPML-FE base replicado
2026,ZUMBI,Bercario,0,36.0,5,5,0,0,2025,0.019417862207853187,2125526,6.658289623335364,0.2,7.2,PPML-FE base replicado
2026,ZUMBI,Maternal I,0,17.0,5,0,5,0,2025,0.019417862207853187,2125526,4.730004733007098,0.12,2.04,PPML-FE base replicado
2026,ZUMBI,Maternal II,0,25.0,5,0,0,5,2025,0.019417862207853187,2125526,3.3776265824602527,0.08695652173913043,2.1739130434782608,PPML-FE base replicado
2026,ABOLICAO,Bercario,0,125.0,5,5,0,0,2025,0.019417862207853187,2125526,25.893705691595475,0.1232876712328767,15.410958904109588,PPML-FE + Caged comum
2026,ABOLICAO,Maternal I,0,76.0,5,0,5,0,2025,0.019417862207853187,2125526,23.707434933065596,0.5,38.0,PPML-FE + Caged comum
2026,ABOLICAO,Maternal II,0,78.0,5,0,0,5,2025,0.019417862207853187,2125526,11.932054684541338,0.14130434782608695,11.021739130434781,PPML-FE + Caged comum
2026,ACARI,Bercario,0,735.0,5,5,0,0,2025,0.019417862207853187,2125526,298.73444777244435,0.2607052896725441,191.6183879093199,PPML-FE + Caged comum
2026,ACARI,Maternal I,0,415.0,5,0,5,0,2025,0.019417862207853187,2125526,253.9994891457513,0.5872235872235873,243.6977886977887,PPML-FE + Caged comum
2026,ACARI,Maternal II,0,407.0,5,0,0,5,2025,0.019417862207853187,2125526,122.1599406467292,0.1984924623115578,80.78643216080403,PPML-FE + Caged comum
2026,AGUA SANTA,Bercario,0,115.0,5,5,0,0,2025,0.019417862207853187,2125526,26.425195993950357,0.09090909090909091,10.454545454545455,PPML-FE + Caged comum
2026,AGUA SANTA,Maternal I,0,54.0,5,0,5,0,2025,0.019417862207853187,2125526,18.685336230598033,0.2753623188405797,14.869565217391305,PPML-FE + Caged comum
2026,AGUA SANTA,Maternal II,0,69.0,5,0,0,5,2025,0.019417862207853187,2125526,11.708625232242026,0.1,6.9,PPML-FE + Caged comum
2026,ALTO BOA VISTA,Bercario,0,124.0,5,5,0,0,2025,0.019417862207853187,2125526,36.62040261934573,0.2792207792207792,34.62337662337662,PPML-FE + Caged comum
2026,ALTO BOA VISTA,Maternal I,0,99.0,5,0,5,0,2025,0.019417862207853187,2125526,44.02743704447335,0.45714285714285713,45.25714285714285,PPML-FE + Caged comum
2026,ALTO BOA VISTA,Maternal II,0,70.0,5,0,0,5,2025,0.019417862207853187,2125526,15.266374347745872,0.08823529411764706,6.176470588235294,PPML-FE + Caged comum
2026,ANCHIETA,Bercario,0,1148.0,5,5,0,0,2025,0.019417862207853187,2125526,353.5346843811597,0.2139261744966443,245.58724832214767,PPML-FE + Caged comum
2026,ANCHIETA,Maternal I,0,641.0,5,0,5,0,2025,0.019417862207853187,2125526,297.25895704769505,0.46112600536193027,295.5817694369973,PPML-FE + Caged comum
2026,ANCHIETA,Maternal II,0,746.0,5,0,0,5,2025,0.019417862207853187,2125526,169.65450838464105,0.260806916426513,194.56195965417868,PPML-FE + Caged comum
2026,ANDARAI,Bercario,0,438.0,5,5,0,0,2025,0.019417862207853187,2125526,90.16398607154468,0.19389978213507625,84.9281045751634,PPML-FE + Caged comum
2026,ANDARAI,Maternal I,0,237.0,5,0,5,0,2025,0.019417862207853187,2125526,73.46730674961445,0.19330855018587362,45.814126394052046,PPML-FE + Caged comum
2026,ANDARAI,Maternal II,0,269.0,5,0,0,5,2025,0.019417862207853187,2125526,40.89288118144835,0.08368200836820083,22.510460251046023,PPML-FE + Caged comum
2026,ANIL,Bercario,0,662.0,5,5,0,0,2025,0.019417862207853187,2125526,605.471042553757,0.39444444444444443,261.1222222222222,PPML-FE + Caged comum
2026,ANIL,Maternal I,0,367.0,5,0,5,0,2025,0.019417862207853187,2125526,505.4616754636155,0.8656036446469249,317.67653758542144,PPML-FE + Caged comum
2026,ANIL,Maternal II,0,439.0,5,0,0,5,2025,0.019417862207853187,2125526,296.50795256774,1.049095607235142,460.5529715762274,PPML-FE + Caged comum
2026,BANCARIOS,Bercario,0,256.0,5,5,0,0,2025,0.019417862207853187,2125526,75.5410284937846,0.316,80.896,PPML-FE + Caged comum
2026,BANCARIOS,Maternal I,0,123.0,5,0,5,0,2025,0.019417862207853187,2125526,54.655619359204685,0.21505376344086022,26.451612903225808,PPML-FE + Caged comum
2026,BANCARIOS,Maternal II,0,186.0,5,0,0,5,2025,0.019417862207853187,2125526,40.531465818119244,0.2446043165467626,45.49640287769784,PPML-FE + Caged comum
2026,BANGU,Bercario,0,3901.0,5,5,0,0,2025,0.019417862207853187,2125526,1348.4678684941737,0.25098425196850394,979.0895669291339,PPML-FE + Caged comum
2026,BANGU,Maternal I,0,2138.0,5,0,5,0,2025,0.019417862207853187,2125526,1112.9076649477138,0.34335635920357577,734.0958959772449,PPML-FE + Caged comum
2026,BANGU,Maternal II,0,2461.0,5,0,0,5,2025,0.019417862207853187,2125526,628.2213673774091,0.20786298170494355,511.5507979758661,PPML-FE + Caged comum
2026,BARRA GUARATIBA,Bercario,0,94.0,5,5,0,0,2025,0.019417862207853187,2125526,18.08612032961064,0.17699115044247787,16.63716814159292,PPML-FE + Caged comum
2026,BARRA GUARATIBA,Maternal I,0,71.0,5,0,5,0,2025,0.019417862207853187,2125526,20.571345180661076,0.22807017543859648,16.19298245614035,PPML-FE + Caged comum
2026,BARRA GUARATIBA,Maternal II,0,57.0,5,0,0,5,2025,0.019417862207853187,2125526,8.098952575432111,0.2112676056338028,12.04225352112676,PPML-FE + Caged comum
2026,BARRA OLIMPICA,Bercario,0,1025.0,5,5,0,0,2025,0.019417862207853187,2125526,214.2811266356392,0.13026819923371646,133.52490421455937,PPML-FE + Caged comum
2026,BARRA TIJUCA,Bercario,0,2259.0,5,5,0,0,2025,0.019417862207853187,2125526,124.95136833493535,0.01758901758901759,39.73359073359074,PPML-FE + Caged comum
2026,BARRA TIJUCA,Maternal I,0,1168.0,5,0,5,0,2025,0.019417862207853187,2125526,97.28690980248281,0.07933884297520662,92.66776859504132,PPML-FE + Caged comum
2026,BARRA TIJUCA,Maternal II,0,1210.0,5,0,0,5,2025,0.019417862207853187,2125526,49.42499040845072,0.020066889632107024,24.2809364548495,PPML-FE + Caged comum
2026,BARROS FILHO,Bercario,0,361.0,5,5,0,0,2025,0.019417862207853187,2125526,114.2289527645982,0.2446043165467626,88.3021582733813,PPML-FE + Caged comum
2026,BARROS FILHO,Maternal I,0,222.0,5,0,5,0,2025,0.019417862207853187,2125526,105.78126305909394,0.3048128342245989,67.66844919786097,PPML-FE + Caged comum
2026,BARROS FILHO,Maternal II,0,187.0,5,0,0,5,2025,0.019417862207853187,2125526,43.69653878834629,0.20089285714285715,37.566964285714285,PPML-FE + Caged comum
2026,BENFICA,Bercario,0,603.0,5,5,0,0,2025,0.019417862207853187,2125526,301.86689029705536,0.3128491620111732,188.64804469273744,PPML-FE + Caged comum
2026,BENFICA,Maternal I,0,408.0,5,0,5,0,2025,0.019417862207853187,2125526,307.5708071269838,0.465625,189.975,PPML-FE + Caged comum
2026,BENFICA,Maternal II,0,320.0,5,0,0,5,2025,0.019417862207853187,2125526,118.2999564985069,0.2647058823529412,84.70588235294117,PPML-FE + Caged comum
2026,BENTO RIBEIRO,Bercario,0,590.0,5,5,0,0,2025,0.019417862207853187,2125526,149.4998602499272,0.16940789473684212,99.95065789473685,PPML-FE + Caged comum
2026,BENTO RIBEIRO,Maternal I,0,319.0,5,0,5,0,2025,0.019417862207853187,2125526,121.72120374855926,0.3787375415282392,120.8172757475083,PPML-FE + Caged comum
2026,BENTO RIBEIRO,Maternal II,0,301.0,5,0,0,5,2025,0.019417862207853187,2125526,56.32376898373071,0.18285714285714286,55.04,PPML-FE + Caged comum
2026,BONSUCESSO,Bercario,0,658.0,5,5,0,0,2025,0.019417862207853187,2125526,229.69552818396832,0.5667655786350149,372.9317507418398,PPML-FE + Caged comum
2026,BONSUCESSO,Maternal I,0,397.0,5,0,5,0,2025,0.019417862207853187,2125526,208.6911027345184,0.3436657681940701,136.43530997304583,PPML-FE + Caged comum
2026,BONSUCESSO,Maternal II,0,742.0,5,0,0,5,2025,0.019417862207853187,2125526,191.27886661508632,0.261986301369863,194.39383561643834,PPML-FE + Caged comum
2026,BOTAFOGO,Bercario,0,1069.0,5,5,0,0,2025,0.019417862207853187,2125526,110.05087590271054,0.10664172123479888,114.0,PPML-FE + Caged comum
2026,BOTAFOGO,Maternal I,0,528.0,5,0,5,0,2025,0.019417862207853187,2125526,81.85335808588256,0.13932980599647266,73.56613756613756,PPML-FE + Caged comum
2026,BOTAFOGO,Maternal II,0,567.0,5,0,0,5,2025,0.019417862207853187,2125526,43.10575885753216,0.04903677758318739,27.80385288966725,PPML-FE + Caged comum
2026,BRAS PINA,Bercario,0,725.0,5,5,0,0,2025,0.019417862207853187,2125526,156.24873575262956,0.2286096256684492,165.74197860962568,PPML-FE + Caged comum
2026,BRAS PINA,Maternal I,0,390.0,5,0,5,0,2025,0.019417862207853187,2125526,126.56974146857247,0.4580335731414868,178.63309352517985,PPML-FE + Caged comum
2026,BRAS PINA,Maternal II,0,417.0,5,0,0,5,2025,0.019417862207853187,2125526,66.36681841641081,0.1570796460176991,65.50221238938053,PPML-FE + Caged comum
2026,CACHAMBI,Bercario,0,556.0,5,5,0,0,2025,0.019417862207853187,2125526,78.94041981081,0.13580246913580246,75.50617283950616,PPML-FE + Caged comum
2026,CACHAMBI,Maternal I,0,294.0,5,0,5,0,2025,0.019417862207853187,2125526,62.857738374057455,0.18627450980392157,54.76470588235294,PPML-FE + Caged comum
2026,CACHAMBI,Maternal II,0,306.0,5,0,0,5,2025,0.019417862207853187,2125526,32.08355650939489,0.05379746835443038,16.462025316455698,PPML-FE + Caged comum
2026,CACUIA,Bercario,0,167.0,5,5,0,0,2025,0.019417862207853187,2125526,37.77281367931068,0.18497109826589594,30.89017341040462,PPML-FE + Caged comum
2026,CACUIA,Maternal I,0,90.0,5,0,5,0,2025,0.019417862207853187,2125526,30.65435307193791,0.2808988764044944,25.280898876404496,PPML-FE + Caged comum
2026,CACUIA,Maternal II,0,89.0,5,0,0,5,2025,0.019417862207853187,2125526,14.86583505723347,0.3373493975903614,30.024096385542165,PPML-FE + Caged comum
2026,CAJU,Bercario,0,603.0,5,5,0,0,2025,0.019417862207853187,2125526,220.47833105079525,0.27751196172248804,167.3397129186603,PPML-FE + Caged comum
2026,CAJU,Maternal I,0,329.0,5,0,5,0,2025,0.019417862207853187,2125526,181.1470555054526,0.41389728096676737,136.17220543806647,PPML-FE + Caged comum
2026,CAJU,Maternal II,0,331.0,5,0,0,5,2025,0.019417862207853187,2125526,89.3743779883967,0.16023738872403562,53.03857566765579,PPML-FE + Caged comum
2026,CAMORIM,Bercario,0,55.0,5,5,0,0,2025,0.019417862207853187,2125526,37.93036005727024,0.6796116504854369,37.37864077669903,PPML-FE + Caged comum
