ano_teste,avaliacao,modelo,n_unidades,observado_total,previsto_total,wape,mae,mediana_ae,rmse,vies_relativo,spearman
2025,Ponta a ponta com total previsto pela Frente 1,PPML-FE unidade,834,154099.0,158810.17948116802,0.19861990743879157,36.69919558322583,24.68286236056646,55.44509934226734,0.030572420853918644,0.9223403713013374
2025,Ponta a ponta com total previsto pela Frente 1,Persistencia taxa t-1,834,154099.0,176639.03649819246,0.20154648729780283,37.23994262122796,26.93659789139963,53.61784759084454,0.14626984275168847,0.9549011637005281
2025,Distribuicao condicional ao total observado,PPML-FE unidade,834,154099.0,154099.0,0.19660977443963112,36.327781332581196,23.525675831055736,55.394882639150296,-4.131410919221084e-17,0.9223403713013374
2025,Distribuicao condicional ao total observado,Persistencia taxa t-1,834,154099.0,154098.99999999997,0.14501343525087554,26.794275010461238,17.626608861293136,42.89827268397708,-1.232045756267716e-16,0.9549011637005281
